,1,2
3255,14326,18347
3256,2068,18276
3257,3487,19380
3258,5282,15121
3259,9759,7330
3260,5411,17015
3261,12025,9722
3262,3010,7645
3263,8651,11377
3264,5844,17861
3265,4876,18644
3266,12608,19435
3267,16275,14168
3268,14268,407
3269,2350,4532
3270,17152,413
3271,11887,14789
3272,2830,8526
3273,246,14772
3274,8390,11331
3275,7790,6797
3276,3480,11734
3277,4260,12422
3278,7962,19839
3279,3565,13210
3280,18512,10690
3281,4404,13782
3282,3704,1242
3283,7557,3562
3284,16142,5366
3285,14360,10303
3286,18560,7550
3287,4666,3317
3288,13337,14136
3289,17504,16375
3290,19437,8501
3291,11679,15642
3292,15410,6270
3293,12871,12128
3294,11208,2876
3295,11468,6821
3296,18783,6601
3297,5372,6085
3298,1892,13234
3299,16064,13064
3300,2888,1553
3301,5530,3311
3302,8691,10922
3303,15089,19442
3304,10616,14471
3305,1673,2621
3306,19614,14591
3307,5877,15824
3308,2020,9382
3309,8227,5620
3310,6344,17727
3311,8827,17947
3312,12785,2645
3313,2455,3050
3314,18224,9505
3315,8472,18064
3316,4098,5477
3317,17189,17448
3318,4629,16809
3319,2697,17991
3320,2310,5334
3321,13116,4582
3322,4454,3764
3323,16281,4452
3324,1452,19605
3325,6483,14732
3326,14767,9391
3327,16924,17824
3328,19813,19549
3329,2708,10560
3330,16782,17970
3331,2765,2609
3332,3578,141
3333,14642,867
3334,5858,12447
3335,6826,18816
3336,13868,6520
3337,19608,14803
3338,15556,17835
3339,15879,11790
3340,19520,13127
3341,15364,1236
3342,12002,13366
3343,4342,5678
3344,10253,6522
3345,15301,11150
3346,11234,5790
3347,9006,16465
3348,6451,2465
3349,15982,18126
3350,278,3793
3351,9560,7899
3352,4159,7718
3353,12144,4464
3354,15291,10642
3355,15747,13702
3356,11416,14716
3357,1030,9281
3358,3072,406
3359,16478,16477
3360,8239,12073
3361,5805,1746
3362,5778,10499
3363,11444,2367
3364,8529,12275
3365,15278,7117
3366,10837,6081
3367,7491,17821
3368,7650,19894
3369,13991,18053
3370,7876,12309
3371,9522,7736
3372,9856,12260
3373,15013,7811
3374,9318,19234
3375,16507,10828
3376,16551,17007
3377,17527,13942
3378,5622,8016
3379,16626,4576
3380,16262,14993
3381,17456,5314
3382,10915,6570
3383,4560,9914
3384,15672,14240
3385,19118,19445
3386,14164,19489
3387,8696,3887
3388,584,296
3389,11863,15976
3390,14670,2104
3391,6855,15277
3392,11764,17084
3393,581,1251
3394,13058,9454
3395,10140,16182
3396,12198,14419
3397,7825,9119
3398,11239,3769
3399,5116,6372
3400,18731,515
3401,9488,310
3402,3757,12729
3403,11069,2902
3404,9674,7881
3405,19440,1273
3406,8619,17968
3407,11634,16959
3408,16048,3690
3409,3731,13813
3410,5336,13373
3411,4369,12865
3412,12016,2905
3413,19083,13432
3414,10002,10825
3415,4305,12804
3416,1429,19207
3417,10714,19972
3418,1889,18926
3419,11128,19038
3420,13478,15421
3421,8550,17229
3422,18981,5430
3423,8025,10327
3424,2346,18617
3425,7181,17467
3426,3390,19431
3427,2173,5655
3428,17857,2859
3429,8279,14800
3430,317,3608
3431,2104,4678
3432,18826,17423
3433,7867,11633
3434,15366,7334
3435,14979,6598
3436,5534,6617
3437,16005,4572
3438,3831,15631
3439,9031,7608
3440,12479,17344
3441,8113,19750
3442,4203,18803
3443,2355,6266
3444,18858,4957
3445,11962,16622
3446,2062,17552
3447,13736,18705
3448,12742,8420
3449,14634,3014
3450,17668,13140
3451,9760,10072
3452,3969,12075
3453,17769,15573
3454,8603,10420
3455,16369,19598
3456,12185,3560
3457,8843,170
3458,7554,12639
3459,4883,2964
3460,12858,12135
3461,10725,9949
3462,11756,3043
3463,4938,2447
3464,4491,11942
3465,10890,11852
3466,8297,7973
3467,16961,14256
3468,15953,8202
3469,15397,636
3470,16208,12246
3471,11921,16203
3472,8496,10902
3473,616,17329
3474,15435,268
3475,12473,8966
3476,972,940
3477,5719,9209
3478,18443,14880
3479,914,18171
3480,14674,8431
3481,2944,18633
3482,13916,7766
3483,17865,14199
3484,16093,5674
3485,14418,4272
3486,15247,7384
3487,5401,11782
3488,14237,3077
3489,15146,1808
3490,18493,7780
3491,18166,17651
3492,18701,17409
3493,12851,9556
3494,1755,15072
3495,17763,13858
3496,18998,18739
3497,14186,18054
3498,13517,10898
3499,3008,15899
3500,6327,11280
3501,4243,16157
3502,10118,16946
3503,19789,16659
3504,17722,5746
3505,1597,5099
3506,1576,14328
3507,11083,18841
3508,9769,14943
3509,12453,4028
3510,11590,13017
3511,12042,8235
3512,16746,9790
3513,1694,19925
3514,14246,2993
3515,8592,4659
3516,2969,13178
3517,12875,18292
3518,13827,10215
3519,4769,16840
3520,9851,19281
3521,4922,4282
3522,10207,17705
3523,19893,9283
3524,13803,6675
3525,9078,294
3526,8449,13173
3527,16842,17917
3528,18960,2843
3529,3422,4346
3530,8038,10396
3531,14182,6579
3532,11792,7580
3533,19728,3353
3534,17047,426
3535,9074,5701
3536,15476,8663
3537,450,8754
3538,17499,14024
3539,60,204
3540,9837,19329
3541,12838,18460
3542,4926,715
3543,6627,10683
3544,4856,7989
3545,8922,17214
3546,2774,978
3547,7645,10768
3548,8177,18077
3549,6399,9427
3550,1271,7194
3551,15261,1019
3552,18931,16445
3553,1361,10110
3554,17788,5434
3555,15000,6968
3556,18870,4143
3557,16823,5584
3558,1482,2562
3559,6806,5756
3560,18289,13658
3561,19828,9112
3562,8075,11015
3563,12012,9894
3564,2813,8795
3565,17610,15891
3566,14372,17241
3567,5964,235
3568,5243,11938
3569,779,15854
3570,5010,7139
3571,11359,18372
3572,18256,15284
3573,10320,12105
3574,9641,7502
3575,14461,16866
3576,2386,11619
3577,13563,15206
3578,7453,11877
3579,7993,9686
3580,5640,8603
3581,8754,19160
3582,17552,11949
3583,7308,8119
3584,8062,2567
3585,18607,8338
3586,14554,3112
3587,17633,4391
3588,19177,425
3589,10455,15633
3590,9892,2677
3591,954,19672
3592,13245,18514
3593,1588,4400
3594,7965,17538
3595,7516,4889
3596,8082,17893
3597,5980,4511
3598,15658,9884
3599,2151,19393
3600,4991,12243
3601,9787,19741
3602,5699,11158
3603,10663,7294
3604,17856,765
3605,8411,9444
3606,17924,10275
3607,17818,18416
3608,8706,19619
3609,19859,17708
3610,2685,7303
3611,598,7179
3612,15720,15628
3613,14378,6252
3614,17631,8312
3615,15373,4458
3616,17713,13094
3617,14852,1813
3618,2398,11588
3619,3409,7335
3620,11851,10095
3621,17119,3785
3622,11033,10788
3623,17674,11735
3624,7649,359
3625,4935,12376
3626,17369,13953
3627,10747,4907
3628,19336,17783
3629,3037,17930
3630,3380,3798
3631,18131,6750
3632,6349,11072
3633,436,3005
3634,15324,2695
3635,14561,10332
3636,15398,2462
3637,13927,8154
3638,11452,1252
3639,19068,11786
3640,6491,13859
3641,3085,9553
3642,15330,17747
3643,10272,6061
3644,5297,14034
3645,1808,16648
3646,10932,4063
3647,8283,13705
3648,18965,6916
3649,14039,10102
3650,17465,7113
3651,5009,11118
3652,13808,5607
3653,6168,4530
3654,13480,16069
3655,14202,13555
3656,12469,4286
3657,7325,19102
3658,1946,15210
3659,9735,19367
3660,396,12059
3661,14584,15743
3662,2298,3971
3663,658,10551
3664,9778,11399
3665,2618,3549
3666,1155,17540
3667,9567,3752
3668,4588,17328
3669,3401,13027
3670,14067,6258
3671,15297,15668
3672,5366,59
3673,7843,8747
3674,8929,13319
3675,3112,11071
3676,7374,9772
3677,8127,13437
3678,13289,5447
3679,15853,6671
3680,17687,424
3681,17196,18534
3682,16406,682
3683,9617,16265
3684,2283,475
3685,13859,13310
3686,1458,15924
3687,5109,352
3688,16193,1250
3689,15262,16538
3690,12794,13747
3691,16415,19018
3692,2945,13778
3693,17849,14254
3694,7006,5022
3695,3874,531
3696,8179,12726
3697,4731,15316
3698,5925,18552
3699,13482,18508
3700,11844,534
3701,5102,779
3702,7946,10217
3703,12615,2533
3704,14108,15272
3705,8979,9895
3706,14144,18073
3707,18038,2047
3708,18258,896
3709,2994,1695
3710,12207,13711
3711,312,2080
3712,18954,9160
3713,4784,12527
3714,15794,16165
3715,3747,19383
3716,16854,53
3717,7174,12926
3718,19066,14239
3719,6262,11251
3720,5605,4390
3721,3298,18600
3722,8497,13902
3723,2512,15466
3724,16335,10286
3725,1374,13230
3726,10198,19077
3727,13252,6656
3728,7062,7511
3729,13240,13353
3730,14668,192
3731,17695,10398
3732,11457,9035
3733,5566,1641
3734,4999,8983
3735,14736,12866
3736,12110,657
3737,8441,19491
3738,14722,11042
3739,19670,16593
3740,9857,7105
3741,6639,18341
3742,11295,5739
3743,1805,780
3744,19966,889
3745,13902,12398
3746,9795,1963
3747,4290,8072
3748,12815,18331
3749,1876,15470
3750,12438,19723
3751,1283,18100
3752,7025,1880
3753,12095,6268
3754,12238,1705
3755,6269,17018
3756,826,6600
3757,12571,13701
3758,12644,3208
3759,4767,6106
3760,2532,10239
3761,11098,2194
3762,15305,3448
3763,5358,16599
3764,18331,15377
3765,19850,15892
3766,12355,7
3767,2780,5663
3768,5612,6044
3769,17694,3304
3770,10220,850
3771,15070,472
3772,3477,11470
3773,12340,3384
3774,4855,10719
3775,1624,19899
3776,18010,15997
3777,856,19061
3778,6257,3983
3779,9987,18781
3780,12371,14325
3781,3767,9497
3782,17268,3488
3783,12430,2322
3784,15622,6864
3785,4373,844
3786,7531,16204
3787,5561,3231
3788,18993,8631
3789,16408,10474
3790,4766,16860
3791,12352,6401
3792,19274,4174
3793,17577,728
3794,12081,19657
3795,18267,15862
3796,15073,3330
3797,902,15640
3798,6,17833
3799,14051,11941
3800,17060,16986
3801,4604,15251
3802,17686,3724
3803,8370,19118
3804,18846,2372
3805,12904,1489
3806,10175,10142
3807,5522,12274
3808,4642,11309
3809,5582,3721
3810,978,14
3811,18145,5867
3812,36,10335
3813,3802,4103
3814,18447,9254
3815,11565,17142
3816,5351,12066
3817,17700,15739
3818,91,4241
3819,11328,13839
3820,10407,19154
3821,4671,10244
3822,15016,3529
3823,5736,13894
3824,10188,12547
3825,14023,13645
3826,11759,4157
3827,14442,16437
3828,10235,14336
3829,17074,8069
3830,12909,10663
3831,7086,2395
3832,13896,14573
3833,15182,10326
3834,16216,14042
3835,14942,7430
3836,19606,5623
3837,1220,14773
3838,523,2753
3839,15915,7896
3840,3051,13984
3841,8052,6125
3842,3256,9251
3843,14856,16581
3844,19981,4939
3845,5578,9905
3846,18496,15967
3847,4772,4267
3848,3805,4481
3849,17575,1435
3850,11973,1851
3851,10970,10760
3852,3751,14331
3853,1078,533
3854,7595,3609
3855,6238,14411
3856,13291,2111
3857,5744,14072
3858,13840,9323
3859,14842,16528
3860,7586,18184
3861,15302,19135
3862,6073,2546
3863,7572,4796
3864,4432,2891
3865,12182,9429
3866,13616,122
3867,14638,491
3868,5636,608
3869,10963,10083
3870,17900,2474
3871,15575,19221
3872,5655,12421
3873,5792,13195
3874,2069,4843
3875,7538,13603
3876,11326,3929
3877,6578,16916
3878,8243,3782
3879,16393,16485
3880,19942,3121
3881,16838,18711
3882,5152,12689
3883,10921,9167
3884,3855,5149
3885,1563,13298
3886,19175,9226
3887,10190,1341
3888,5403,7662
3889,7454,8046
3890,16592,5972
3891,2188,10352
3892,3907,4974
3893,3436,16677
3894,2459,17128
3895,13970,19099
3896,2337,16404
3897,12684,12364
3898,8972,9601
3899,8086,18124
3900,8988,4688
3901,3780,8981
3902,17320,14125
3903,12049,16786
3904,13257,4600
3905,11709,12962
3906,6953,13224
3907,5437,17712
3908,18876,1484
3909,12722,14783
3910,6609,9875
3911,6465,2025
3912,15700,13119
3913,19189,8139
3914,14980,8581
3915,14758,4182
3916,4851,2208
3917,1392,8196
3918,15313,14899
3919,19958,19621
3920,7737,17483
3921,18411,18349
3922,16136,14165
3923,10691,12288
3924,15321,12402
3925,3305,9532
3926,13285,8742
3927,126,10895
3928,6671,11556
3929,16137,13528
3930,2010,16760
3931,15610,12588
3932,8872,7320
3933,12122,15433
3934,15024,5483
3935,2034,16961
3936,3288,16239
3937,3371,9929
3938,6818,8785
3939,12791,1191
3940,19578,8952
3941,12560,17453
3942,13294,8651
3943,7812,12642
3944,11861,9343
3945,16990,12131
3946,17148,12182
3947,10553,2543
3948,19014,14740
3949,10149,9464
3950,12928,9141
3951,15617,11804
3952,7238,11720
3953,326,8134
3954,19211,15448
3955,13244,10441
3956,500,7995
3957,18706,13510
3958,8655,12558
3959,1767,15708
3960,19034,8314
3961,13643,17338
3962,2934,13295
3963,14079,2285
3964,10303,13600
3965,12057,7447
3966,10254,14447
3967,19660,18183
3968,6133,18796
3969,5449,3871
3970,34,19984
3971,870,14745
3972,3462,3499
3973,5623,15750
3974,908,16577
3975,7431,9096
3976,9940,9057
3977,6887,12545
3978,8122,10779
3979,3310,19724
3980,15415,7547
3981,18100,3704
3982,14303,14821
3983,8358,13480
3984,11077,11125
3985,8427,16440
3986,4226,2393
3987,16537,6404
3988,412,13414
3989,7972,10655
3990,10428,11542
3991,12020,5097
3992,9529,1308
3993,18024,19710
3994,4444,6120
3995,13040,14646
3996,12768,9451
3997,9771,1169
3998,2513,13385
3999,15457,15878
4000,944,17291
4001,8638,15981
4002,2688,13476
4003,16760,1714
4004,7591,2496
4005,11600,6502
4006,7608,1378
4007,19639,17676
4008,15911,993
4009,995,10372
4010,10931,11902
4011,7722,1228
4012,15272,19838
4013,10257,15128
4014,2603,18224
4015,13012,19553
4016,10487,559
4017,3839,11179
4018,4531,4264
4019,3019,15054
4020,17550,12305
4021,15567,2071
4022,14679,14907
4023,4936,18913
4024,13476,7119
4025,7014,16708
4026,12538,14904
4027,1098,10554
4028,19184,9830
4029,12973,6741
4030,10305,3333
4031,15978,7471
4032,14192,3105
4033,8135,10789
4034,14066,13613
4035,19932,15698
4036,15066,10685
4037,10998,19262
4038,17901,7343
4039,6341,16888
4040,7643,9300
4041,11362,17055
4042,18356,15682
4043,12404,1874
4044,1627,11181
4045,3743,1624
4046,15333,17654
4047,8039,3613
4048,650,9024
4049,10160,3880
4050,10923,19490
4051,2049,15584
4052,7360,8692
4053,18619,15980
4054,19959,14249
4055,8198,6540
4056,4591,5640
4057,4809,9230
4058,2907,16413
4059,5166,3996
4060,14110,8406
4061,9834,10810
4062,8464,6964
4063,17884,8189
4064,8456,267
4065,4984,17377
4066,9164,8986
4067,6267,18938
4068,13055,5876
4069,4651,720
4070,16805,4149
4071,14613,7593
4072,6701,16940
4073,5492,14505
4074,6924,17163
4075,11813,15930
4076,3970,19119
4077,11946,6532
4078,6926,11784
4079,10984,14970
4080,12903,7624
4081,5935,6476
4082,19217,14813
4083,11244,2557
4084,4943,3582
4085,3411,4621
4086,1135,9774
4087,15076,536
4088,4726,12451
4089,19235,4012
4090,6664,5657
4091,12553,6357
4092,18470,7329
4093,5762,14532
4094,6011,14526
4095,2854,7700
4096,9404,15414
4097,1646,2564
4098,14032,5646
4099,5464,11518
4100,19720,6458
4101,9994,1856
4102,3942,15115
4103,17484,3380
4104,438,14845
4105,8485,19630
4106,16579,9137
4107,5923,3023
4108,17685,15942
4109,12203,17391
4110,8164,7120
4111,6705,17857
4112,18144,17637
4113,5344,18695
4114,17597,1499
4115,5797,14968
4116,6733,17672
4117,14774,7759
4118,19295,17840
4119,15342,9108
4120,10848,429
4121,925,19752
4122,17517,10199
4123,14242,3197
4124,8539,19151
4125,14555,18670
4126,14665,10504
4127,15367,6335
4128,12655,19029
4129,5894,4783
4130,17003,13136
4131,8373,12069
4132,4901,11656
4133,10810,17116
4134,17405,4134
4135,5384,7405
4136,11418,16333
4137,19042,5758
4138,11620,13300
4139,15303,9782
4140,14109,17065
4141,10135,10744
4142,11065,3801
4143,11055,15657
4144,11177,1272
4145,18488,13142
4146,12577,8462
4147,9357,18751
4148,7573,11415
4149,8402,13371
4150,8808,10546
4151,9730,1784
4152,12850,1689
4153,16839,19583
4154,171,13713
4155,610,6504
4156,15298,1152
4157,12210,5664
4158,2892,1025
4159,12487,19303
4160,17228,16949
4161,14506,15494
4162,4541,8612
4163,13186,14233
4164,4175,868
4165,6281,15955
4166,14689,13698
4167,11110,12074
4168,6783,7751
4169,6647,9637
4170,6117,12674
4171,14886,13477
4172,8587,8477
4173,2613,11205
4174,2469,4039
4175,5112,8817
4176,12130,11036
4177,18071,8764
4178,15858,1524
4179,14125,8290
4180,9843,8326
4181,6890,7432
4182,7,9504
4183,18219,11019
4184,15654,3216
4185,4233,8173
4186,10061,6507
4187,7420,6623
4188,11788,9334
4189,17391,4817
4190,3740,18763
4191,2,10384
4192,1878,7493
4193,13597,1001
4194,16349,18666
4195,3553,2046
4196,689,11428
4197,2740,10884
4198,14693,11347
4199,6003,19028
4200,2824,6487
4201,16852,7649
4202,18192,15732
4203,324,18682
4204,8515,6551
4205,13330,12134
4206,19091,2530
4207,18632,1214
4208,16323,19190
4209,17996,18236
4210,8974,18988
4211,17721,13225
4212,6793,19075
4213,11175,18472
4214,15179,5034
4215,5682,15713
4216,7341,10036
4217,13841,225
4218,11935,16156
4219,3096,16124
4220,11924,6690
4221,15603,4417
4222,8942,7417
4223,18007,8752
4224,5272,10100
4225,4390,6096
4226,15968,3953
4227,14906,6637
4228,7248,5245
4229,3113,9271
4230,18474,11239
4231,19790,4087
4232,3169,11651
4233,3372,19565
4234,2987,9958
4235,12527,15971
4236,2345,4990
4237,13136,15913
4238,17204,6191
4239,5816,11165
4240,19395,13313
4241,16078,13559
4242,16321,10591
4243,8380,16818
4244,441,9912
4245,4778,14628
4246,8579,3224
4247,19491,10207
4248,5959,18643
4249,13249,17598
4250,19238,788
4251,13029,4934
4252,15939,13290
4253,6305,3633
4254,18947,6848
4255,7013,7008
4256,16489,18108
4257,11692,15969
4258,10427,66
4259,18775,18013
4260,13343,11916
4261,10821,2923
4262,5807,6396
4263,8569,7774
4264,5644,6813
4265,7072,8073
4266,13141,4900
4267,7123,17636
4268,11553,3284
4269,11589,19402
4270,19250,14650
4271,19495,19643
4272,18324,4430
4273,12225,2779
4274,3025,1043
4275,7127,6360
4276,19534,8590
4277,831,5101
4278,439,3860
4279,2481,7012
4280,5514,1586
4281,41,15462
4282,4654,12682
4283,5633,19970
4284,13124,7205
4285,5346,74
4286,5511,7052
4287,12685,14031
4288,19269,12026
4289,11455,12424
4290,15222,1218
4291,18714,10488
4292,6839,18504
4293,11854,6534
4294,17663,1400
4295,4931,9970
4296,3181,14702
4297,11514,10076
4298,6034,19475
4299,17244,13048
4300,18495,17743
4301,9216,15820
4302,14150,10901
4303,19439,12883
4304,19208,6948
4305,10329,18154
4306,1405,10563
4307,1844,10305
4308,6789,18623
4309,12318,5944
4310,18249,4162
4311,15288,19756
4312,10835,4294
4313,4685,7594
4314,1118,8786
4315,6316,7354
4316,18464,9836
4317,8615,4542
4318,13463,6526
4319,15949,14445
4320,8159,16625
4321,1713,600
4322,11873,10324
4323,15639,9487
4324,18252,16848
4325,10094,12148
4326,9048,7360
4327,16368,10790
4328,430,2050
4329,16512,14299
4330,2388,3086
4331,7416,1958
4332,13885,5636
4333,18999,9534
4334,18606,4898
4335,17579,9974
4336,8985,1594
4337,547,13635
4338,1787,17520
4339,19817,1474
4340,336,18410
4341,4737,6519
4342,12416,10268
4343,16035,12496
4344,2752,7111
4345,17168,5031
4346,3877,18059
4347,16270,2613
4348,19146,6069
4349,14714,6136
4350,13466,4415
4351,876,7906
4352,19282,4097
4353,241,11176
4354,7261,18055
4355,4248,16015
4356,17026,16877
4357,16121,5182
4358,565,3611
4359,1329,8508
4360,9896,8397
4361,5307,17518
4362,9166,15278
4363,7936,13653
4364,14982,12533
4365,14098,13979
4366,4559,3483
4367,10100,18428
4368,6741,18116
4369,17637,4192
4370,4366,800
4371,16606,8010
4372,15289,17673
4373,4082,17137
4374,7125,7959
4375,12725,6440
4376,5392,11101
4377,15128,8444
4378,5930,17846
4379,19798,13279
4380,9678,9203
4381,8752,6024
4382,19472,16665
4383,18650,10301
4384,10307,19764
4385,9377,18190
4386,6493,15897
4387,18270,1138
4388,10032,10155
4389,12224,7679
4390,17560,6437
4391,2741,6250
4392,14359,1096
4393,11211,11227
4394,18205,166
4395,16227,14737
4396,8037,13976
4397,13702,16066
4398,19454,13691
4399,18793,16948
4400,127,18057
4401,8649,3168
4402,3714,15635
4403,11216,19748
4404,12078,11853
4405,11826,18645
4406,2290,4787
4407,18429,16052
4408,3063,7714
4409,13172,5398
4410,6165,2110
4411,17358,6998
4412,18662,19226
4413,19383,15201
4414,17885,5560
4415,4586,14164
4416,8866,16146
4417,2230,4519
4418,14919,18915
4419,6541,16530
4420,13516,13012
4421,17717,11994
4422,7893,1306
4423,3594,1653
4424,17159,18280
4425,19482,9608
4426,3327,16177
4427,1715,19450
4428,5835,12868
4429,16367,11426
4430,14485,18580
4431,1567,18925
4432,14628,19545
4433,3547,6146
4434,18690,12668
4435,11048,4592
4436,3228,12028
4437,10325,546
4438,15550,14370
4439,15742,14486
4440,14123,19562
4441,2736,16501
4442,9025,16654
4443,17285,7066
4444,14723,9418
4445,6431,13010
4446,1925,5208
4447,16468,1371
4448,12018,12823
4449,9698,5090
4450,2322,9508
4451,13296,7642
4452,11877,9737
4453,15735,2216
4454,12505,18517
4455,17872,2880
4456,14809,4170
4457,12846,15229
4458,1657,15093
4459,8241,11935
4460,18067,13648
4461,8947,10075
4462,13465,16111
4463,7749,18254
4464,13197,2752
4465,10184,8489
4466,3836,12687
4467,7159,18371
4468,15824,14046
4469,538,16517
4470,10604,12704
4471,18280,7257
4472,2424,2841
4473,18188,8309
4474,451,3377
4475,10626,7937
4476,9704,10503
4477,11162,19733
4478,15531,17420
4479,5068,16041
4480,15808,11497
4481,8034,6397
4482,1076,7781
4483,1184,18680
4484,6655,7263
4485,2653,15825
4486,16930,19033
4487,9779,9407
4488,17219,6234
4489,6146,18860
4490,12800,15212
4491,11396,5671
4492,150,1697
4493,11385,7331
4494,595,7947
4495,8628,12463
4496,6378,2158
4497,9310,19361
4498,19051,17103
4499,290,7411
4500,13843,12021
4501,18692,11485
4502,7060,12716
4503,4695,4665
4504,2122,3569
4505,7252,18162
4506,11450,391
4507,8398,5854
4508,19174,17073
4509,17376,14959
4510,15882,19320
4511,13660,8327
4512,12663,8441
4513,17255,13654
4514,13680,6784
4515,7562,18092
4516,12458,3241
4517,15653,13449
4518,17654,4091
4519,7235,7634
4520,12582,5936
4521,19346,11653
4522,6938,12943
4523,6523,15948
4524,13406,8148
4525,7486,16701
4526,14890,9848
4527,9958,17811
4528,11645,8203
4529,18409,2738
4530,10380,16967
4531,3493,18777
4532,16233,216
4533,1491,9358
4534,6673,10502
4535,12350,7820
4536,8470,1954
4537,2693,8014
4538,4525,13736
4539,2585,582
4540,5798,8108
4541,216,17551
4542,16770,15946
4543,7053,4166
4544,2874,12340
4545,8009,5181
4546,14897,16788
4547,1471,10152
4548,5253,17106
4549,9401,15464
4550,16451,16791
4551,10995,15505
4552,10066,865
4553,775,5062
4554,16940,5470
4555,9549,19957
4556,19650,14668
4557,14971,9465
4558,11652,16812
4559,6423,14657
4560,9040,18227
4561,13657,5961
4562,19622,12548
4563,975,16661
4564,4615,7123
4565,15306,2540
4566,7231,6068
4567,11986,3910
4568,15636,6321
4569,18397,5967
4570,9328,5441
4571,2331,2297
4572,4957,13272
4573,15196,11870
4574,18555,6945
4575,8405,8741
4576,5327,2895
4577,8095,2691
4578,7891,8121
4579,5261,2130
4580,17982,13242
4581,16308,8321
4582,7327,19767
4583,6667,9129
4584,16769,10329
4585,14889,893
4586,14342,10006
4587,18050,12601
4588,2445,10784
4589,10060,18798
4590,1667,3042
4591,5793,5706
4592,137,2712
4593,4259,18962
4594,13969,10367
4595,2671,11471
4596,9901,17240
4597,10964,7121
4598,7785,5326
4599,19654,18234
4600,10369,16896
4601,3965,10743
4602,2054,7159
4603,5593,2785
4604,10634,7371
4605,11368,458
4606,4569,15344
4607,1199,6645
4608,15384,15042
4609,7594,18046
4610,13231,11673
4611,12893,14925
4612,2919,888
4613,3621,2908
4614,1855,12611
4615,12087,3097
4616,8063,4014
4617,19759,16084
4618,8992,9471
4619,7921,679
4620,18424,11553
4621,5394,6427
4622,8454,16953
4623,11155,3846
4624,5353,5065
4625,7842,12798
4626,5599,8558
4627,13120,11775
4628,16150,15646
4629,2269,3740
4630,9899,7366
4631,11785,5692
4632,3690,4716
4633,1295,13389
4634,15355,3906
4635,8881,1507
4636,12466,3664
4637,62,6256
4638,10554,10567
4639,1594,6246
4640,4225,19615
4641,13394,14230
4642,13346,17189
4643,18914,7838
4644,12253,772
4645,2502,19613
4646,14798,2803
4647,8481,2213
4648,15593,8641
4649,14499,11245
4650,14839,14559
4651,1505,9968
4652,15290,1143
4653,1911,1086
4654,591,14295
4655,519,7318
4656,19587,10440
4657,15701,17371
4658,5498,11217
4659,15188,2176
4660,18834,8908
4661,3849,3370
4662,6189,9691
4663,16995,5489
4664,19329,10361
4665,8433,12301
4666,7973,17280
4667,4969,13447
4668,17419,1312
4669,17751,19108
4670,12812,16713
4671,2724,11640
4672,3604,10799
4673,11607,19624
4674,213,14540
4675,363,16400
4676,16328,7849
4677,4165,3291
4678,18609,4074
4679,16796,4313
4680,7101,10718
4681,16280,2741
4682,12392,14255
4683,15663,17097
4684,9213,13080
4685,5458,2827
4686,16918,12915
4687,13574,9010
4688,16767,8389
4689,1978,14503
4690,14272,12660
4691,16463,11094
4692,2714,9133
4693,5044,6385
4694,9190,15535
4695,17804,9675
4696,3357,10975
4697,2590,2793
4698,13773,3173
4699,5054,18491
4700,16434,18906
4701,15454,11475
4702,10495,26
4703,16061,15385
4704,17125,2524
4705,4327,15315
4706,13665,460
4707,9632,8710
4708,12398,646
4709,8763,12870
4710,18736,19126
4711,1918,13
4712,16644,16229
4713,17923,15506
4714,3215,17799
4715,12905,4819
4716,16938,11238
4717,13857,8301
4718,3309,8902
4719,1481,3363
4720,9234,9797
4721,16221,8180
4722,15981,2059
4723,7948,7994
4724,3402,616
4725,10924,1937
4726,4874,18743
4727,7942,14099
4728,1294,11687
4729,14874,7252
4730,19212,14683
4731,6277,7307
4732,478,14105
4733,16021,3427
4734,12440,19983
4735,6669,18041
4736,2683,10127
4737,3180,4804
4738,7113,10547
4739,14377,9342
4740,4427,590
4741,13952,5484
4742,10095,1417
4743,8320,19019
4744,19450,14679
4745,16211,7464
4746,7665,18569
4747,4386,1559
4748,15311,8607
4749,6288,8318
4750,6971,10865
4751,6693,5237
4752,5812,15228
4753,14452,3874
4754,9555,4084
4755,16076,19139
4756,4822,159
4757,10693,8756
4758,1668,12178
4759,8720,15053
4760,3438,1372
4761,8911,8344
4762,16439,18321
4763,12445,1125
4764,13242,422
4765,16084,10470
4766,16480,1962
4767,19550,11805
4768,18115,7932
4769,3321,11755
4770,1836,3629
4771,16348,8680
4772,5927,3683
4773,16646,11384
4774,19887,19167
4775,19686,14975
4776,1221,18947
4777,7250,18375
4778,992,5367
4779,3599,13031
4780,13768,16332
4781,9792,1093
4782,15431,17920
4783,3209,1157
4784,17844,15236
4785,2458,18221
4786,5659,3148
4787,11956,17510
4788,17008,15240
4789,6216,8208
4790,15381,14580
4791,2053,13046
4792,19087,1181
4793,19765,4386
4794,2673,12701
4795,3281,11975
4796,411,2797
4797,921,17290
4798,17874,3294
4799,4783,12997
4800,11585,3634
4801,11024,12979
4802,11819,6789
4803,14953,1875
4804,19013,6133
4805,9473,18319
4806,7356,6595
4807,11631,18564
4808,16783,15587
4809,5554,1879
4810,17085,13910
4811,15564,9959
4812,5176,19594
4813,9645,12863
4814,3345,4540
4815,17553,15857
4816,17042,1467
4817,8718,13141
4818,5306,1295
4819,621,10045
4820,12868,5554
4821,1938,7227
4822,17170,17115
4823,5673,13201
4824,18703,265
4825,10694,14582
