,1,2,3,4,5
5166,1710,16917,18830,14661,2259
5167,18465,5857,3590,4053,9880
5168,9218,17877,4588,8202,10360
5169,12205,4041,2838,14438,12319
5170,18122,9458,18513,1859,5273
5171,6864,3595,181,247,4457
5172,5975,16700,7437,8737,5981
5173,19723,11639,10286,7390,15113
5174,13440,8607,9677,8484,14580
5175,15200,8338,620,12430,4424
5176,6987,13738,9801,8168,15638
5177,14245,15843,609,17299,12149
5178,7556,6048,4193,14501,18775
5179,17820,17262,9133,7466,9852
5180,18780,9572,17380,11800,1627
5181,6606,4496,7156,11491,12599
5182,15128,5450,3749,4929,5143
5183,1907,1619,8699,12392,5619
5184,12067,15884,615,1659,5075
5185,16521,14636,9319,9126,7112
5186,4124,18497,6421,8888,11857
5187,17677,3520,7191,18286,6121
5188,10130,14203,12033,15539,9447
5189,12618,8254,8227,8832,15145
5190,8284,5683,2220,5292,8976
5191,18284,17944,18962,17336,8774
5192,932,12545,18537,16273,3325
5193,4203,17303,1991,2190,8414
5194,12091,5066,19977,28,17306
5195,1006,1609,10496,19526,6210
5196,16435,6420,9982,3356,1646
5197,1524,2320,19136,11667,2539
5198,6530,8931,798,2879,1804
5199,10186,7594,5063,4583,14866
5200,11049,2507,3645,3662,2855
5201,16654,13968,10166,15362,9433
5202,19438,17178,4391,19742,15082
5203,6053,725,12915,16996,15232
5204,6305,1722,14044,18657,3788
5205,2981,17825,6596,9584,7374
5206,2702,16165,13415,9240,18660
5207,19245,4983,10699,10821,6117
5208,6022,2942,13271,1091,14320
5209,12409,18373,12656,8984,7679
5210,9775,5156,5506,18429,5759
5211,1017,15609,395,7912,7322
5212,15048,13931,15692,6906,16284
5213,2984,2748,222,5890,834
5214,2356,3190,18982,3032,6953
5215,10979,4166,11319,9038,14581
5216,17169,18660,16279,7432,1076
5217,10135,8348,16953,10810,9250
5218,6397,18773,19111,15811,8487
5219,9071,19408,16534,7975,19490
5220,6124,11555,7037,1868,4663
5221,13391,19751,6786,19639,2820
5222,17600,18416,1432,17350,19169
5223,4275,8012,1294,4526,7222
5224,7142,11796,9075,3628,6277
5225,13457,15466,15617,2806,3008
5226,13882,9961,16172,19700,12002
5227,7253,16416,18305,12480,9489
5228,8200,10249,19231,16305,16942
5229,9838,1283,19197,15814,15716
5230,19072,15723,16574,5328,15894
5231,2517,12869,7318,10318,18421
5232,8708,12960,8475,10144,9542
5233,16246,18711,9181,8996,18739
5234,3109,10493,16960,11849,8120
5235,11250,5411,13047,15932,18103
5236,13396,4759,12592,6315,9554
5237,5443,8921,3200,18082,2313
5238,5307,10288,7672,9495,12096
5239,5411,6575,3342,17527,6335
5240,2860,6998,1535,12056,11081
5241,18774,13163,3750,5171,4406
5242,5600,3008,7895,11466,2168
5243,19063,4018,18907,1083,5188
5244,7682,13142,8678,8355,6252
5245,14550,4462,174,1476,8236
5246,6085,7838,12391,3834,18713
5247,19487,1431,1387,7821,9062
5248,7580,675,7183,5037,1963
5249,10602,10296,5203,13459,4651
5250,18506,11960,11242,7059,11011
5251,10129,16676,2603,8020,17426
5252,13598,7233,4542,4786,592
5253,17885,264,11836,12663,2517
5254,12097,19799,4295,10652,4618
5255,11223,14046,2844,14728,9989
5256,13674,3312,1328,7158,8537
5257,12075,19089,10676,4958,6486
5258,3189,16121,3584,2675,17854
5259,16251,15773,604,17230,5404
5260,3151,5613,6005,10535,12206
5261,10952,7969,9583,9490,2157
5262,9875,18267,12113,5487,8878
5263,15772,5759,15982,10522,5466
5264,11196,18833,15072,1297,1027
5265,2339,6978,13362,4100,11147
5266,894,12257,10111,1770,3041
5267,5706,1478,7823,192,10728
5268,327,15189,2758,6219,4947
5269,3312,18723,11847,11354,6468
5270,592,5153,17736,5390,6053
5271,10990,3064,3298,17779,371
5272,18415,12486,3640,16917,5465
5273,7067,5472,14010,6422,5527
5274,18847,10203,823,16307,5557
5275,14837,15699,19034,14238,3570
5276,16379,19246,16833,7180,4551
5277,3124,6030,7710,3985,4027
5278,3716,18343,2022,487,6092
5279,8035,17795,16183,4988,3897
5280,7436,5649,19202,1883,19378
5281,5214,15310,1586,7780,18618
5282,17843,11064,17901,14178,18322
5283,2417,19808,12529,15991,12233
5284,10226,9804,15171,14823,10597
5285,7881,8507,19400,2870,10633
5286,5135,13082,9720,9133,196
5287,3153,13797,19361,6061,7663
5288,9318,1542,4293,13217,15778
5289,15943,11233,4919,12032,17817
5290,8731,14861,7470,9284,6875
5291,19134,15535,16031,1323,14796
5292,19033,10665,970,16047,12517
5293,5614,5867,18918,16678,12884
5294,14126,12336,18875,15156,13154
5295,13307,8224,16346,8084,5880
5296,10782,2953,18492,6704,19103
5297,2464,18248,15385,19337,11547
5298,12361,10938,14984,4682,4077
5299,14797,18983,989,11286,6009
5300,5985,1655,3520,19827,8269
5301,1663,11567,19848,18359,19001
5302,9784,13239,12194,11921,13833
5303,312,2334,7785,5698,9195
5304,9123,10160,7149,434,17953
5305,4924,6547,7420,18518,14039
5306,13178,6400,7181,11996,13177
5307,2131,12215,14316,10252,5176
5308,1633,9039,6488,13719,8157
5309,9709,12849,6552,7261,6378
5310,3549,19124,5748,5419,11467
5311,14650,7844,7012,11728,10489
5312,17082,6311,17077,13934,18055
5313,19793,4589,11200,1178,26
5314,9839,285,4692,11168,13882
5315,1518,8680,4999,18678,17093
5316,13156,14549,8318,4848,1899
5317,5753,16641,6389,2954,15734
5318,6954,18994,9040,17455,7391
5319,16022,10067,4398,13303,11535
5320,6803,8143,8346,10276,14084
5321,13326,6000,14185,8124,11381
5322,11535,19756,4782,15402,15918
5323,1267,921,14886,6837,192
5324,17113,13491,18255,15516,1067
5325,7379,9895,9812,8459,1652
5326,1812,12602,10,4909,10279
5327,14942,18120,8250,13573,8723
5328,4372,4936,5207,6627,10585
5329,6653,9713,16439,5243,10567
5330,16,8789,19052,10387,14376
5331,17313,447,9862,4939,13872
5332,960,9030,17148,13664,4381
5333,19012,9700,6239,1744,6452
5334,8370,9250,19562,1109,1060
5335,10242,13312,13306,15753,16716
5336,3731,8266,12871,19009,16998
5337,2444,953,5247,5352,11741
5338,4445,14508,9755,12192,17183
5339,14325,16765,10732,2652,18636
5340,19409,7703,1710,4199,9596
5341,2599,17058,11707,203,13205
5342,16715,19429,16620,13118,17364
5343,8422,8736,9903,7191,4836
5344,7854,5822,14961,12644,4637
5345,7494,14954,13058,17746,10754
5346,15693,13870,534,8396,1716
5347,10613,3288,17438,19463,12744
5348,15628,5635,12698,11457,11048
5349,17115,14113,13199,12401,12915
5350,2552,11561,1487,19628,4989
5351,3875,14538,2537,10158,13605
5352,5387,10030,11700,7484,5382
5353,18549,2234,15864,6094,12124
5354,4370,18661,866,1986,18679
5355,274,10409,5576,4382,17691
5356,18441,6970,16186,693,14003
5357,4317,7936,19619,9890,3432
5358,17470,140,12932,13852,324
5359,10977,12610,10871,11215,6712
5360,7507,18536,17457,4913,14598
5361,13955,6273,5644,12386,3329
5362,10842,8334,19996,7045,1199
5363,14641,2966,15546,11149,19944
5364,10197,2916,19840,3522,1908
5365,18117,8677,12124,4261,10419
5366,9143,17717,9342,18618,10197
5367,14743,13422,19936,13811,9323
5368,13475,7418,2531,15798,13388
5369,3702,12409,2845,9825,7747
5370,2246,18108,3548,1909,1744
5371,9739,13634,12060,834,1771
5372,5672,18455,17546,15346,3776
5373,11791,1549,5867,4325,3770
5374,5483,8957,14461,4497,11516
5375,3732,5615,16549,7857,6305
5376,12967,18378,2026,13465,4864
5377,15313,7959,9923,19359,15586
5378,16019,6191,312,14695,9892
5379,6838,13110,13324,5077,313
5380,16369,8146,13883,11629,12087
5381,13668,6608,8841,3880,12399
5382,18000,15909,12104,385,19608
5383,8302,15523,130,7564,6805
5384,8191,17136,12664,18727,18741
5385,15663,9355,18547,4263,7189
5386,8103,358,7981,2986,7013
5387,6059,16960,791,10489,7316
5388,1532,1882,6069,13744,18717
5389,14468,13345,3637,9856,5434
5390,4161,13390,9227,3909,3468
5391,4977,14204,11801,3479,9730
5392,3862,16894,5403,6759,14515
5393,12913,516,18351,14470,18306
5394,7318,13346,11392,7351,8512
5395,8890,6905,10770,16124,12415
5396,81,18401,874,946,10294
5397,7676,13865,18776,6739,3512
5398,4371,3891,14509,1916,19464
5399,14452,15863,24,14344,748
5400,8255,13383,12988,11427,7675
5401,6462,13894,13848,2324,13653
5402,13903,6713,9480,10720,4076
5403,19930,2896,7496,10580,10787
5404,11968,8304,9674,11660,16307
5405,13085,19722,9449,7006,19303
5406,252,19623,2695,7870,11453
5407,13935,4892,18819,1898,724
5408,19940,17622,7919,6217,11739
5409,3945,8778,8178,16495,18607
5410,5302,3364,1918,2029,10736
5411,19157,13070,1800,9766,18569
5412,1884,16731,10971,13364,16191
5413,18395,8390,143,5976,18654
5414,15634,17278,19709,10748,11067
5415,7500,7433,13144,19250,3598
5416,3323,12187,15016,6811,13546
5417,631,11438,14936,4391,6318
5418,1113,14169,10965,7234,16896
5419,12793,11971,1721,13526,4134
5420,964,6130,16259,16381,13817
5421,6023,19859,9078,12092,8530
5422,3238,19072,16948,14669,17386
5423,13508,15260,17483,6397,6080
5424,11313,16689,7105,12324,3833
5425,14578,13951,214,19606,17586
5426,9214,15685,17774,8435,16791
5427,11630,6021,16602,5476,11075
5428,10179,8669,2570,6641,18040
5429,19653,7112,2540,9104,5123
5430,16161,12027,12433,8404,5641
5431,7232,13671,1632,13677,7485
5432,10141,2468,15787,9958,3337
5433,9951,10274,5958,16089,616
5434,12552,14479,13582,9430,10355
5435,6240,14318,14962,5456,6789
5436,8912,8086,15193,18183,12831
5437,9792,4302,9888,17486,15174
5438,11352,16566,16217,6,11115
5439,13838,10530,6313,8140,15014
5440,1088,2491,8493,5408,13733
5441,9422,16820,2889,155,13251
5442,10488,16539,725,2543,9588
5443,2913,8493,17016,2741,3588
5444,8792,15459,3099,6274,11263
5445,10567,2772,7635,3010,9963
5446,5687,12252,8482,9035,14112
5447,11583,10894,929,6723,18264
5448,12423,5014,4124,15120,2928
5449,12366,12561,7827,14359,17136
5450,8010,2588,11243,17324,12383
5451,2499,2171,5239,8703,9593
5452,7962,2284,11380,7227,18503
5453,6783,8332,17426,18354,5238
5454,9160,10119,17526,15471,16519
5455,14374,10396,13250,10415,7865
5456,3446,6144,5084,9173,17588
5457,8232,13809,19813,7479,6762
5458,19372,6717,5954,4970,4559
5459,2654,15517,2546,10657,1623
5460,10785,665,8380,6751,4906
5461,16232,5248,15543,7460,6249
5462,16329,16514,4083,15243,12997
5463,6765,13003,12145,2168,11863
5464,19030,16843,10655,7309,7466
5465,1462,3902,5767,15103,9662
5466,730,10459,9587,12744,18121
5467,13950,17621,6643,13256,447
5468,8924,15269,15908,1606,10291
5469,895,11032,15664,1375,3155
5470,8093,601,3397,4209,5853
5471,4195,9267,14329,2242,3470
5472,5046,11894,2575,9809,4173
5473,17987,14868,510,995,11432
5474,9165,15829,16999,4387,18188
5475,19166,2022,13719,6861,2673
5476,19526,11385,19276,8995,5963
5477,3328,5489,16865,15663,12695
5478,14036,8906,8692,11067,11301
5479,4839,16741,18495,15546,16325
5480,13837,14922,18301,2014,6229
5481,11176,10477,17023,16203,3037
5482,6162,5841,12687,16132,5410
5483,3927,7477,6993,5330,12208
5484,12825,3848,19442,10875,17734
5485,12832,2560,472,15863,12543
5486,5311,17510,8308,8694,5822
5487,11381,14250,5109,4446,8586
5488,1502,2825,6606,4319,17169
5489,13695,7915,2262,8561,2917
5490,16705,7691,9629,12616,19077
5491,17575,17227,716,16142,13825
5492,3240,19704,9440,16959,13887
5493,6659,9195,17761,5373,16118
5494,15295,5762,1431,7512,15444
5495,7085,15709,8359,18304,16099
5496,4168,19710,18925,13553,10830
5497,5999,2070,19511,2556,16077
5498,12189,5227,19907,12617,3333
5499,13910,13851,3783,12945,19207
5500,15658,6286,13341,13259,14216
5501,13155,5319,5860,571,18879
5502,17269,3324,5199,3858,14077
5503,19506,10128,2886,8235,11408
5504,9053,5320,717,2607,8039
5505,17601,2227,6976,19109,1954
5506,7782,15808,14314,8348,19981
5507,15640,1056,19595,19422,17775
5508,18483,8174,11390,12414,4227
5509,19896,464,13033,16188,12538
5510,19404,7954,8027,16782,10206
5511,3250,16040,10300,17552,6126
5512,15083,1067,9717,17314,103
5513,15698,17746,5788,1928,3566
5514,17481,9651,5626,1134,4255
5515,17303,14824,8443,6135,12382
5516,6487,7123,8777,13428,2943
5517,2505,11764,11862,8811,18722
5518,3995,7798,11031,13395,17806
5519,5888,13027,10755,3876,13496
5520,8547,15528,19073,15692,1382
5521,501,16325,5677,1198,5811
5522,13990,18851,10351,18617,10118
5523,11151,12286,11994,10854,7090
5524,19342,13446,10123,11884,3560
5525,6310,6623,7265,8907,9456
5526,11329,3502,17361,18814,15448
5527,11291,11993,2467,9706,14779
5528,1878,14679,5657,8365,18439
5529,15632,2877,12825,17446,62
5530,1055,968,14262,3915,4321
5531,6608,3351,15857,939,15156
5532,16392,2408,13825,12936,5255
5533,10454,618,14553,13785,16067
5534,13313,6783,15205,890,14457
5535,9405,17945,7315,9380,12194
5536,3915,10220,13884,6548,9180
5537,19059,7638,13061,17521,10908
5538,13343,6603,12512,8496,18836
5539,9460,12442,18504,18475,17930
5540,12859,16967,4611,12163,14585
5541,17016,7884,11416,8057,15397
5542,11783,15719,4893,18581,6043
5543,18452,7651,10102,8682,16005
5544,6679,12072,4685,9540,16707
5545,12644,5568,1386,8542,372
5546,18517,5185,4491,17648,5487
5547,14600,14674,7739,1410,16577
5548,3433,17938,15050,7758,1166
5549,7065,45,11,16510,15392
5550,1111,14303,10421,10134,18073
5551,3660,1691,2591,14658,15483
5552,11705,8788,5632,16817,16923
5553,5625,10960,11123,14716,12805
5554,1515,13481,15382,15491,15935
5555,17231,3807,7920,15286,4316
5556,17190,19641,15473,12197,5555
5557,14018,4926,6500,11634,4378
5558,18015,12738,5521,2906,10565
5559,3917,10979,17350,1736,3978
5560,210,5303,7256,13583,13267
5561,13599,6137,18024,17058,18726
5562,1641,17895,37,5339,173
5563,2624,10761,112,12519,14002
5564,17626,9980,9396,10919,13281
5565,983,1122,8449,2351,13612
5566,3943,1107,4739,12623,415
5567,19042,9686,1903,18397,8711
5568,4099,2298,712,8475,6607
5569,1772,18326,16223,13648,11237
5570,13859,16259,17160,8267,17527
5571,19200,1119,6634,7920,4859
5572,10384,17884,6166,8562,8902
5573,5830,5603,9791,12323,15852
5574,11612,7740,12022,18038,3737
5575,9517,10377,14293,5370,2435
5576,17707,3914,6774,12002,19208
5577,7733,2893,8572,17753,8718
5578,10744,14851,16182,9967,7251
5579,15164,3191,11521,15157,19283
5580,17062,18672,10593,14556,10657
5581,13888,9343,8752,17702,13982
5582,6014,14255,2362,2148,4675
5583,18555,2838,10180,17371,1135
5584,19318,6336,17525,3247,1170
5585,19772,7167,6877,1463,3424
5586,3550,17989,16144,7197,18620
5587,3487,16001,19265,11395,12598
5588,14593,12200,14248,6031,4900
5589,18591,14131,2192,18220,6816
5590,946,10841,12968,1194,12295
5591,2758,8083,16515,4389,2657
5592,3924,5184,13054,13839,7221
5593,10181,17040,17742,10792,3174
5594,17672,1869,12958,9117,15539
5595,13535,13040,7778,7530,11356
5596,19839,4346,6373,7825,1335
5597,12310,6537,16171,15683,697
5598,2093,13843,5887,7318,2903
5599,14509,16897,15350,4232,7259
5600,4199,13248,12378,13528,1058
5601,7719,8429,14921,13629,13669
5602,4531,1565,13493,17089,6109
5603,12668,19075,19323,7946,15687
5604,10398,5878,17638,16101,7546
5605,10970,13284,10667,15658,18483
5606,11659,9987,15219,12582,3384
5607,4163,11370,6756,2963,10259
5608,6908,11073,10678,18436,11617
5609,8470,18112,15886,11257,14027
5610,9352,2420,633,336,10809
5611,6052,6493,2677,5642,17392
5612,14841,11590,13850,7705,12264
5613,15145,1488,19339,9776,8963
5614,5880,17331,14112,7342,15760
5615,11226,11588,1583,14883,8313
5616,19413,3971,16903,1632,7066
5617,3157,11304,9124,8931,11438
5618,4756,10142,14853,4285,9081
5619,165,13919,3649,17018,7726
5620,11001,7381,6571,3543,4565
5621,194,1145,12170,19482,13006
5622,10663,11528,2903,6567,12686
5623,3052,11437,51,2491,10522
5624,2214,8359,19685,2644,12531
5625,8136,2073,16765,17751,11988
5626,7479,13012,7072,6990,5440
5627,13728,11544,18244,14989,5156
5628,14955,11399,5869,15787,14805
5629,19016,15527,13486,4267,2726
5630,1034,18202,7224,277,1872
5631,18737,431,10624,17685,12300
5632,1531,15108,9900,4039,9663
5633,8407,3059,14054,10131,11103
5634,3009,3051,17047,8920,16111
5635,6973,1508,14612,16412,3467
5636,14782,17761,2687,5910,16233
5637,11072,5486,11212,6564,16334
5638,8638,18978,1874,9252,4269
5639,12283,15341,17932,6154,14624
5640,17409,15110,18517,14233,8491
5641,10100,8910,1343,9492,19583
5642,13202,4631,13043,8968,15531
5643,1538,3185,7109,5902,17047
5644,11241,11302,6922,10468,4025
5645,6326,11389,4238,10162,3190
5646,1916,19261,3236,1901,2225
5647,850,18376,8650,17811,17273
5648,13734,18824,16450,1850,2090
5649,6729,18169,17096,13169,19097
5650,13978,7608,13732,10874,9738
5651,18985,19852,810,12580,9017
5652,16694,18292,8276,10851,15511
5653,8021,10584,19104,14250,3671
5654,7477,10741,14069,10241,2216
5655,3648,8406,9940,9119,14730
5656,13855,14083,14146,16769,19065
5657,1009,10628,19964,8277,16669
5658,12670,14914,12228,12715,19691
5659,12962,18738,496,8079,9350
5660,5230,8845,15253,13029,3225
5661,294,5035,1001,8388,6728
5662,8951,3855,15180,18307,16966
5663,8485,14963,6963,18249,5832
5664,13835,16719,6647,16878,2303
5665,15190,3806,4221,1787,11102
5666,6164,17458,7276,15620,18134
5667,452,15865,8560,424,2330
5668,2443,12080,18204,14104,14068
5669,12715,2619,1569,3163,1180
5670,12957,1209,19969,5749,16499
5671,4329,258,4762,12515,5469
5672,9694,17202,18055,15335,3004
5673,15444,2689,13101,9688,7760
5674,8048,5482,6880,4464,10724
5675,14874,8223,8554,18729,16213
5676,8481,1274,12985,18561,13234
5677,8975,4198,464,6686,1434
5678,7537,39,8737,11293,13025
5679,9027,14673,2565,13779,19948
5680,14896,13052,17586,15562,17082
5681,7841,6404,17583,15555,3122
5682,4101,14577,7513,5540,2121
5683,3412,5500,18723,12704,1881
5684,12393,5554,10851,19161,5980
5685,3634,16318,901,2113,350
5686,9666,14405,9331,12561,14019
5687,16473,10140,19051,2185,2378
5688,8900,14791,17743,8406,1968
5689,17132,10774,6721,6271,5908
5690,524,19597,14024,18638,4616
5691,4822,5850,2560,3797,9806
5692,2328,7432,9174,8539,19373
5693,10223,11984,14270,6464,8489
5694,15933,8376,4148,1349,6143
5695,5075,19017,18791,17630,17714
5696,1925,13281,7343,7697,14244
5697,7731,11107,6354,18157,9500
5698,9535,12847,8222,2629,310
5699,17628,16777,19702,15082,314
5700,13966,10131,8923,7287,4887
5701,9065,18895,12828,12196,2000
5702,16074,4097,16004,3416,19692
5703,2651,17057,17491,1573,14178
5704,10749,11142,6088,11151,4415
5705,7366,12480,10256,16106,22
5706,11405,9512,4103,12830,17867
5707,9419,15052,15303,10244,202
5708,19817,238,805,9793,1186
5709,3468,15856,12398,13660,12681
5710,12662,3333,12127,6914,7915
5711,6661,13206,9272,11648,4091
5712,19752,13978,19628,10136,1748
5713,16602,919,1869,19012,6262
5714,16726,13415,8151,17246,4699
5715,14655,9351,17886,173,15399
5716,11334,13548,4322,9605,13018
5717,7725,14946,13951,494,3349
5718,12385,8626,16023,2844,4509
5719,19482,4063,19377,15221,7621
5720,14620,453,6649,13681,13405
5721,11142,2589,12304,13897,11774
5722,481,825,2392,15915,3482
5723,8854,15122,5690,11446,16888
5724,17807,8608,5870,11594,3430
5725,2098,3758,15499,17115,9711
5726,17271,12643,3881,6719,6386
5727,19758,1113,13551,18205,11267
5728,3367,3254,9012,3536,670
5729,2629,17351,6424,2497,12292
5730,8716,19041,11991,6014,17332
5731,9407,4981,4809,1150,15284
5732,16472,12856,7951,1262,16965
5733,2865,18091,17945,9743,970
5734,10609,7596,3588,11853,17186
5735,9341,8344,19145,209,2956
5736,13208,14492,14060,11553,11668
5737,16610,15413,16137,1950,759
5738,440,3514,12992,2513,13968
5739,5331,8148,10131,5980,14955
5740,417,13515,16931,19042,16376
5741,18425,2516,14648,14608,8026
5742,18744,16552,1344,12402,10653
5743,10096,19716,4727,10803,16220
5744,11778,4189,10486,11551,0
5745,15369,12472,1683,473,14454
5746,1704,14352,14585,19047,18480
5747,7838,12522,7924,16196,10864
5748,6251,5943,8815,12304,6584
5749,1827,6832,18258,2832,1936
5750,18052,4778,16558,18715,7285
5751,2388,10542,10684,6340,2630
5752,2795,18252,10846,8371,16508
5753,6712,15823,8444,2278,462
5754,9289,12531,11563,2405,9442
5755,14798,3972,16856,9480,12267
5756,18156,13148,17824,7698,484
5757,367,13122,6509,16111,18567
5758,17927,14045,16728,12917,567
5759,12606,15034,2931,6588,4707
5760,5017,3241,15397,2110,17185
5761,11946,11534,1542,12418,5131
5762,18979,11830,2363,10673,3610
5763,19678,4560,6430,9606,16979
5764,6294,17479,9938,14390,19748
5765,1734,6916,10714,15714,2850
5766,16097,4474,14525,12411,847
5767,460,12736,17933,5849,8766
5768,12674,3491,16295,6335,13869
5769,16231,181,17339,10820,2039
5770,4716,7612,13897,6356,11521
5771,654,5507,12504,16477,9860
5772,18615,7457,15943,15037,19139
5773,3811,8912,2243,4429,18012
5774,1485,6170,12799,1704,9799
5775,16307,6860,1723,19424,2186
5776,14854,6613,18978,2807,19069
5777,18887,9401,13936,16019,6934
5778,5060,13942,18620,15032,13959
5779,2911,14647,508,12282,3885
5780,16333,11028,5750,2079,1225
5781,330,15147,1695,9858,18693
5782,11253,18250,17017,7853,954
5783,15407,10403,14353,16260,14889
5784,11283,14903,6484,902,10730
5785,1722,10793,17142,14637,6980
5786,13570,5665,2592,18925,949
5787,17328,17816,1739,17997,12452
5788,15936,19359,5590,273,2300
5789,401,13269,3883,6646,10503
5790,7575,15980,4523,15885,19105
5791,13392,5264,18801,15254,5390
5792,14541,16221,9465,8043,16317
5793,15451,1696,3502,6398,17384
5794,4381,16046,14210,2803,6563
5795,6821,3786,6360,10632,9648
5796,17066,10372,6269,18669,17587
5797,12689,7420,17472,5451,19839
5798,13996,8386,5196,14115,16369
5799,1716,6437,4868,10608,8728
5800,1346,3362,11244,12371,16905
5801,7894,1695,13877,18911,4712
5802,12126,1633,18900,10145,19350
5803,12907,18636,15566,6766,1557
5804,13604,18821,317,12862,8125
5805,19172,2571,10128,12290,618
5806,6512,13504,10299,9334,15041
5807,16162,11494,6460,3878,178
5808,1895,6454,2957,15559,15978
5809,4915,2738,10212,7926,12376
5810,11200,16302,19351,11787,11986
5811,11618,3549,11476,10296,11460
5812,19147,4808,5027,861,12367
5813,12788,12498,17252,15784,15462
5814,275,17606,16035,14183,13203
5815,15524,1651,15826,13947,5375
5816,6904,6903,9282,17747,8585
5817,9410,7549,9304,13273,10801
5818,15534,11828,10027,16282,2079
5819,4255,10567,311,14545,2307
5820,13793,350,477,18319,7490
5821,14646,19031,13028,9699,11456
5822,10831,18182,9194,122,18822
5823,12162,17007,17320,7471,5463
5824,7105,7373,7083,14849,16167
5825,1670,12554,4333,2318,6845
5826,10630,1031,7835,14782,16165
5827,11134,7806,11869,9724,1806
5828,4516,15713,5551,4924,16091
5829,11173,16173,12440,16901,3728
5830,1375,10253,4960,3989,15707
5831,14920,14040,5204,19170,526
5832,10968,5594,15216,10771,18835
5833,1410,12381,7036,4728,4447
5834,15673,14650,18381,7644,13411
5835,12672,18737,17487,15916,6022
5836,16105,3043,13957,15467,6648
5837,16943,9056,1698,1680,19670
5838,18666,3684,15285,15180,19879
5839,14072,1498,8472,7922,5863
5840,11102,10071,921,1200,8095
5841,16758,6494,11754,8182,16642
5842,587,4222,15542,4286,18633
5843,1279,19283,4370,17171,7889
5844,11870,14634,7792,8216,8559
5845,13866,15480,12989,12564,18045
5846,1509,12426,12940,7715,9245
5847,1105,8453,13664,8665,11418
5848,9305,12745,18111,12736,13284
5849,2902,6579,8591,12340,10861
5850,270,13495,12049,9810,18226
5851,7417,17433,4936,7809,15844
5852,11668,12609,17766,12036,14551
5853,368,16313,11174,5189,5039
5854,1374,10427,18261,15023,15915
5855,10185,329,7908,16212,11359
5856,7557,17017,1115,15961,1711
5857,17238,10953,275,3455,17501
5858,15160,15531,8492,12980,2689
5859,19460,4673,2152,4641,4282
5860,17629,2272,9868,4436,15221
5861,11672,7553,8243,12780,13551
5862,11080,9899,3458,10086,3949
5863,15201,8597,5326,12180,13323
5864,17092,12247,16782,5223,8421
5865,528,17292,7019,9130,13832
5866,5899,9152,19124,2392,8189
5867,8496,13309,6124,17213,841
5868,107,6029,5536,3236,3089
5869,19920,8284,12583,18199,18868
5870,12840,11051,11211,15350,12357
5871,6862,372,4219,3796,9390
5872,11418,17731,17549,2783,15838
5873,10406,8068,4719,18291,9304
5874,231,9589,4179,3788,17087
5875,6700,13549,2795,7377,16241
5876,6770,19344,9511,6357,19768
5877,341,10731,11386,19825,17176
5878,2773,14079,16601,12611,1202
5879,12835,3719,139,13531,12131
5880,18684,1279,5213,4373,5284
5881,16043,13081,13555,16975,8184
5882,5890,5907,9820,10205,9374
5883,4736,9181,18811,15854,1904
5884,9434,15238,10636,6476,1782
5885,5463,5103,12239,5574,1525
5886,2381,8743,16979,18320,15803
5887,18064,18122,10294,7959,2398
5888,1230,14576,19866,8912,10147
5889,1891,2150,6709,17075,17796
5890,14995,296,19331,986,1535
5891,2181,19963,16372,973,12897
5892,4061,5920,3055,19812,12126
5893,11962,3920,14700,9445,13486
5894,9795,19081,19501,3912,1138
5895,7994,6292,6072,13903,12340
5896,19064,7567,6737,3227,11312
5897,17083,5050,9034,3491,11213
5898,4043,2494,14573,3186,855
5899,8245,14465,8016,13243,3747
5900,14419,6224,5557,2605,6470
5901,5232,9900,19353,12126,15882
5902,17501,15698,5271,2213,17477
5903,5584,5235,1317,5948,19370
5904,9998,8182,12724,14383,6205
5905,7871,10022,19127,4966,2966
5906,3214,6562,15107,17140,9734
5907,7708,10102,13597,15947,9046
5908,14012,11220,3076,10929,1483
5909,19732,3127,3733,1548,17813
5910,3872,5939,5153,18208,11536
5911,1350,16177,4786,18346,9552
5912,4181,16745,11085,13150,6206
5913,4655,13994,7439,16050,9095
5914,1425,7994,5668,6091,16311
5915,9766,8521,14458,9528,7801
5916,5040,4130,7666,4927,3944
5917,1175,12128,2030,654,16907
5918,5321,14298,3191,6264,6590
5919,437,6307,3375,16116,7530
5920,16243,3346,3558,9714,12211
5921,17709,5182,7404,9055,8547
5922,18724,7655,3049,6670,15672
5923,11343,11767,15583,3047,900
5924,412,15969,17410,15145,11854
5925,8859,11075,16513,15015,15240
5926,2534,9313,9792,2127,10
5927,2168,14387,3384,15482,8258
5928,17911,9338,2798,5285,3966
5929,1758,18758,10949,13001,6519
5930,11603,10069,15157,7813,13998
5931,8289,9712,11049,17608,15421
5932,11453,9110,15734,2364,17831
5933,2039,13456,727,3221,9315
5934,8402,18279,3023,14462,9416
5935,668,17670,8267,18862,10994
5936,5623,18705,14476,16464,612
5937,6078,1668,6876,14541,19873
5938,1133,9696,19794,16239,16955
5939,18636,1443,13134,6538,9574
5940,16700,15506,16020,595,13120
5941,10079,7252,14601,14030,17286
5942,16198,7469,14572,16942,9401
5943,950,10255,207,16515,2175
5944,6197,18591,13290,5843,13745
5945,14983,5247,3345,1936,4597
5946,11764,1030,19283,2568,6817
5947,384,8629,6608,34,10932
5948,13272,15654,12886,15589,15911
5949,18976,13632,2598,8257,15724
5950,4223,5715,14020,14315,17107
5951,11002,5003,17450,11720,16932
5952,19886,9238,5789,14559,9639
