,1,2,3,4,5
4321,16760,456,411,12095,15363
4322,16054,14719,88,11097,14701
4323,2625,17688,6865,15175,19938
4324,1801,18315,17009,8760,18052
4325,11305,19522,16877,8262,14493
4326,17722,11475,8536,3433,15680
4327,13282,2363,11653,2047,15461
4328,16350,11529,4652,6694,3623
4329,11910,15228,10725,19107,3622
4330,19524,16478,839,16167,9507
4331,4847,16837,9231,12272,5999
4332,12826,7642,16971,4459,7210
4333,77,17464,15064,13232,12245
4334,8125,1589,10892,9280,6826
4335,16665,5141,15567,19936,15910
4336,16751,15207,966,13449,18905
4337,15606,8689,1812,19085,8588
4338,2996,11102,16437,3446,14898
4339,11030,5051,553,18122,1965
4340,5362,11056,8233,6812,1002
4341,15015,10645,15942,6090,10266
4342,7700,9568,4191,17229,987
4343,6220,9879,607,7027,7430
4344,11664,17997,14140,6126,15892
4345,1913,9499,12373,5523,2489
4346,2279,14218,1746,14853,11069
4347,15111,18238,4125,16994,16360
4348,75,12489,8768,13296,16136
4349,11290,908,18484,9230,6681
4350,2342,14069,16234,14898,4020
4351,11613,2155,9129,17502,858
4352,12978,17636,8887,11993,9492
4353,10364,9231,7956,5081,17996
4354,13997,11916,17231,10223,14147
4355,10855,5745,4854,16806,1373
4356,13300,8863,1648,10351,13111
4357,12119,8504,15719,5201,7197
4358,11087,9357,3246,19084,19
4359,7399,2503,12263,4048,9816
4360,5554,5204,4560,8746,18681
4361,9690,10618,2127,2810,18386
4362,15044,12400,3389,8899,1408
4363,17358,19152,7952,1031,61
4364,15208,729,19648,901,1251
4365,1273,18999,17565,7636,5254
4366,3202,14009,46,2408,14566
4367,5634,10051,4715,19838,12583
4368,247,18990,18861,2105,3692
4369,1882,17839,6062,7900,1562
4370,17234,15223,9006,15944,4297
4371,4588,2806,12002,18668,10742
4372,1590,8116,15098,19763,12535
4373,16531,17740,5980,10603,9823
4374,2578,3227,16293,4052,13132
4375,6423,10886,1944,10287,233
4376,2251,880,17466,7588,16013
4377,4868,1712,16469,19747,845
4378,3461,1480,9545,4516,122
4379,12948,4934,13783,6714,4441
4380,13909,12188,15035,6776,19865
4381,4935,12585,3385,8736,7710
4382,17957,11659,6539,16866,2913
4383,4832,15926,3710,5149,5745
4384,19857,16437,9752,10392,17899
4385,8034,19670,13093,7081,15258
4386,680,19248,6249,13209,7143
4387,792,9839,5439,463,10611
4388,19113,3660,8672,14435,10898
4389,3790,3116,12220,2768,15853
4390,8418,17473,4012,7880,12451
4391,18453,9469,13000,9863,9978
4392,12911,106,11518,18334,790
4393,18569,18946,13118,6893,2804
4394,12380,8052,7936,3765,10334
4395,6452,15590,12812,11324,1982
4396,13581,15168,8319,15626,7654
4397,18292,13463,2444,3302,3136
4398,6617,17608,8042,459,19281
4399,3777,6164,15819,11422,3959
4400,19876,8142,2289,17325,18343
4401,17522,4555,12270,19736,10354
4402,19999,4114,11524,16337,10226
4403,10252,10919,14367,4460,11961
4404,4355,7551,5699,8104,5827
4405,18197,19970,10807,6269,15933
4406,18377,11606,9264,11142,7072
4407,11855,8675,7743,4706,5290
4408,7864,18094,3761,15803,6123
4409,18990,7027,6451,18863,11829
4410,19836,4698,7030,14813,14351
4411,486,18362,6406,4912,7860
4412,658,8568,1668,1648,7965
4413,1794,2088,12517,2633,16431
4414,1582,2441,7361,1014,16772
4415,9459,3113,6130,10688,15011
4416,7552,10848,13635,1015,12924
4417,17789,10780,1372,16790,9415
4418,17961,12829,13778,769,312
4419,16879,13018,13021,9891,2798
4420,8075,10971,10778,19088,11302
4421,16498,16466,2811,14952,1306
4422,14179,354,17728,740,1431
4423,5090,7988,3410,17901,2098
4424,11882,9308,933,13476,3522
4425,16358,3055,15933,18772,13994
4426,6784,6102,2239,1054,2515
4427,86,18678,3800,15086,5719
4428,14190,9612,17737,15449,10095
4429,18314,11950,7359,16956,13750
4430,10647,7215,10023,17435,11894
4431,5039,13200,9714,9390,2595
4432,8468,11506,10921,19267,6575
4433,17221,17562,6957,7243,9090
4434,13059,11729,256,8519,18511
4435,18033,1173,7694,18607,7086
4436,1938,3706,18840,12631,18684
4437,13139,1555,13807,1817,9395
4438,17497,7226,19303,6381,12375
4439,6995,8382,7161,15146,5994
4440,13830,2492,13865,12922,14508
4441,15832,18718,4073,6519,11998
4442,14759,4005,6746,14879,6561
4443,9810,6520,12026,12747,6429
4444,16345,435,3595,6500,11822
4445,10195,10386,2195,9717,14186
4446,806,16203,8680,1217,11099
4447,17357,7344,17082,2060,11286
4448,7512,7247,3627,3630,19220
4449,9744,13999,1098,7868,7637
4450,6332,1942,15356,9501,18986
4451,51,6745,11691,4075,8203
4452,19099,6507,5879,19432,12777
4453,14825,12742,11025,5919,13671
4454,2475,9367,9695,1404,11859
4455,13323,18556,785,103,18663
4456,19779,13376,9401,14372,9111
4457,6922,9526,8100,4797,8523
4458,544,16215,18329,3752,4074
4459,2042,13697,16189,7563,19905
4460,13117,9669,12870,17466,17481
4461,11252,1416,9508,12528,17226
4462,2607,14182,335,13520,2537
4463,8426,2648,10700,6493,13798
4464,12325,16734,280,10532,9516
4465,14207,14435,11636,8983,9057
4466,16698,17724,11937,7246,16509
4467,19355,6895,6641,7477,6275
4468,9604,7447,39,13530,8687
4469,10706,15766,2293,5447,4598
4470,1909,13001,15991,3603,13438
4471,6250,4738,12463,14623,6821
4472,8242,17122,1187,19420,1017
4473,645,4853,11979,4651,4824
4474,6827,2183,17282,19849,9559
4475,2026,11794,17764,16554,11636
4476,9402,4075,7042,5623,10377
4477,2661,4010,11434,3027,2899
4478,9438,7910,605,15755,431
4479,10769,14328,15498,12887,16252
4480,1227,8984,2402,9068,17480
4481,9251,14112,3213,9330,15583
4482,6741,16567,2383,2831,13772
4483,7050,6300,2774,14493,796
4484,14125,395,12344,17663,16352
4485,4310,3508,10984,1691,11129
4486,18763,10735,6534,19076,19635
4487,1254,1986,9400,747,9861
4488,7452,1084,6790,2453,19892
4489,15424,9500,3546,4505,4099
4490,1915,2035,12499,12459,15919
4491,19785,18145,15079,8860,91
4492,387,17814,8623,4240,7167
4493,8604,16610,5016,12628,19478
4494,4003,2552,9523,8506,11209
4495,3905,14502,6733,7600,11322
4496,10824,6138,3382,6945,17682
4497,16852,14309,5967,400,986
4498,5767,3630,3505,14526,1790
4499,16973,12905,2382,6642,15546
4500,14307,4253,16920,6758,4691
4501,14105,13627,2953,3728,10829
4502,14280,19498,2084,9088,3663
4503,5458,4758,2568,11275,11760
4504,5571,8340,1205,715,10031
4505,8509,18452,6304,17610,2690
4506,2532,4889,4316,13216,4373
4507,545,1123,10961,18473,19367
4508,17492,2645,4520,9383,13055
4509,15371,9116,12102,18739,5324
4510,6627,12798,5648,11839,8604
4511,19521,18949,15684,18779,13252
4512,12667,10652,4942,1618,19746
4513,16556,19743,19957,3412,8740
4514,17003,1570,10879,566,2483
4515,5676,18878,17420,15606,13047
4516,11261,18069,5280,5093,6390
4517,14411,6065,6830,16081,2776
4518,13644,7283,3779,19069,6715
4519,18466,17457,13137,18801,1686
4520,9047,4209,14169,1874,15343
4521,13349,14097,7396,15511,18064
4522,11154,5294,5550,17490,12720
4523,2910,4654,16313,7955,15565
4524,1816,18193,7098,5405,6136
4525,3999,2857,15763,6636,13265
4526,11720,13676,8120,14356,19293
4527,19320,17909,1321,12081,9942
4528,509,3073,8226,19938,6979
4529,19008,2911,18689,6020,9690
4530,18967,7271,18476,7837,10816
4531,6621,19830,8481,4954,12567
4532,5182,11864,6838,2003,2439
4533,16065,17065,1125,6756,11406
4534,14747,5187,12520,5204,8750
4535,8030,13933,15996,4810,11160
4536,19769,7623,5928,4531,3153
4537,1576,3263,9832,2393,1679
4538,9049,17712,2252,5073,19250
4539,4611,10927,11927,3248,185
4540,15230,10743,9487,13277,6731
4541,9230,19725,5831,6522,10572
4542,8042,13921,15558,14570,6904
4543,283,11269,11742,4266,16490
4544,16444,9446,4813,16039,13766
4545,15394,14197,19204,5500,7571
4546,17393,6386,17199,14375,15038
4547,14091,4124,4452,16503,9551
4548,15573,17419,11528,6951,17362
4549,13799,3338,8799,14245,12953
4550,6333,15828,19824,7448,2101
4551,16314,64,343,2455,17407
4552,18123,9137,832,11898,4070
4553,14083,7455,18431,5658,18201
4554,9715,11808,18935,14047,15047
4555,816,3622,3275,12807,2215
4556,8733,5813,18957,7552,17852
4557,10425,6033,18696,15733,12372
4558,8151,5201,9014,15188,12491
4559,18930,11026,18049,13900,5365
4560,454,16228,19792,10188,9617
4561,13297,11684,6323,1276,18373
4562,16031,18204,6393,6552,11987
4563,7747,6831,6572,13044,4975
4564,1114,13842,489,1343,9203
4565,11528,14346,11846,14363,9901
4566,9636,6217,18308,5722,5011
4567,4978,18675,6469,17038,584
4568,15654,8963,19196,8210,7921
4569,16590,2238,8755,6122,18230
4570,14511,10223,6261,15014,18872
4571,6262,16560,18313,14318,17493
4572,1484,9160,9289,11170,580
4573,11711,17632,2830,13690,16430
4574,15708,6782,14779,15200,1734
4575,17744,17996,18888,4760,13573
4576,4597,16499,5543,5241,3855
4577,14736,7867,19395,13777,5168
4578,7561,11880,11762,17765,2516
4579,15701,1988,3844,19878,6327
4580,873,9028,2930,1912,3675
4581,16577,10884,18768,11865,13802
4582,17693,18512,7855,18437,5259
4583,9653,12926,17533,52,19610
4584,4451,18681,16315,8945,18489
4585,8002,18581,6190,18284,499
4586,14870,4862,13578,9235,908
4587,12299,15906,10417,8255,4261
4588,7002,19082,12675,1735,2432
4589,11204,10369,3393,7289,1851
4590,12297,1214,5163,14504,14781
4591,13312,17572,9423,18017,14873
4592,943,3449,16542,14708,18655
4593,11970,14703,12525,15073,3840
4594,8926,3643,17608,19077,4688
4595,18725,13452,11958,2798,5066
4596,16257,8108,12439,9144,3110
4597,10118,19966,5371,3468,12332
4598,17956,10907,19564,100,19518
4599,7976,9547,3332,10843,11946
4600,12655,11766,19347,16747,15250
4601,10711,4817,4255,1915,19130
4602,222,9234,11305,13858,16335
4603,18792,191,19732,6711,1445
4604,9470,16429,12251,8518,11208
4605,15957,4435,18461,11510,2838
4606,6907,12636,7397,18462,5289
4607,4038,6150,14471,18562,6038
4608,3078,3067,9436,16003,5585
4609,19831,14276,145,16904,16413
4610,3798,14995,2147,13346,7614
4611,17730,8551,12844,3558,12068
4612,6900,3843,1771,16768,3544
4613,6894,15175,4145,8838,2063
4614,14335,15335,12572,316,5552
4615,3767,16069,18253,12382,319
4616,2262,18582,1113,6285,6699
4617,6483,16625,7033,11211,6145
4618,9304,2932,9884,10260,17400
4619,10355,12040,13576,8494,16468
4620,7131,16956,16410,631,1871
4621,11670,6181,14757,1126,8141
4622,15661,6842,9877,11285,3946
4623,13267,7073,16400,14833,10401
4624,7578,11664,8556,8975,2856
4625,13790,10222,15591,10194,13430
4626,6136,1450,15733,9179,9810
4627,16781,5980,18502,9608,7728
4628,17982,13760,15894,5256,489
4629,6585,11488,6985,422,15476
4630,16049,4143,13339,1608,15040
4631,6646,5448,11943,7739,16617
4632,5299,6902,14610,3062,1513
4633,11604,1533,16090,13734,12610
4634,16057,16695,2500,8720,3838
4635,7741,11462,19937,9091,14859
4636,207,5026,14705,19569,14639
4637,6489,15776,17385,14064,12971
4638,11661,13318,8113,6010,4474
4639,4331,10455,7659,5200,17348
4640,16632,8511,11872,4058,7293
4641,15185,11424,6434,7164,19575
4642,6392,16969,5596,12100,3896
4643,3197,2201,2955,12576,2045
4644,13048,8758,5013,5790,11565
4645,7810,6705,16696,8597,5149
4646,12879,2349,12651,10693,3573
4647,10171,10001,18165,3856,14605
4648,15552,9442,5185,7120,9571
4649,6442,2652,12454,6121,8946
4650,6387,16238,14546,1694,1470
4651,3584,9981,14597,18744,15316
4652,15639,12651,18628,3867,1036
4653,19771,5154,16548,16115,2732
4654,13618,17142,8002,14940,1012
4655,14684,18827,1905,3615,14308
4656,4681,13609,8618,7667,8493
4657,9503,12768,18781,12308,14000
4658,18386,30,1827,5807,16873
4659,5048,3771,2908,4536,6772
4660,1782,11913,5302,5251,18369
4661,18497,12909,10321,4535,10727
4662,4474,5961,15944,15722,13721
4663,18086,11239,1493,16146,14368
4664,8169,8872,18528,15280,679
4665,13468,4608,12955,6407,9083
4666,264,5077,6288,14586,3754
4667,5919,8699,19583,2678,1606
4668,14556,15013,13473,17568,8111
4669,4702,4330,5010,19378,11190
4670,19136,3794,1841,4344,2720
4671,12647,2208,11946,3916,17357
4672,10455,18260,6277,1782,8841
4673,5251,10104,17508,4762,2909
4674,16965,9534,649,14114,3680
4675,2768,1772,12119,19031,4168
4676,4724,9142,9005,12818,3140
4677,8822,7545,3964,13616,1405
4678,18480,2983,369,8810,12810
4679,5649,1275,13465,18672,2462
4680,9124,3800,9608,13884,13093
4681,599,15798,6797,5618,7484
4682,6602,9449,13125,13940,10016
4683,10193,11068,8395,3251,5837
4684,2171,8249,5138,14322,18340
4685,16212,4491,19705,13417,13031
4686,12675,7189,14584,5074,9743
4687,3525,12988,6767,5763,6042
4688,12191,16906,6115,2579,19526
4689,7084,13735,2498,2282,5058
4690,16636,5877,11456,8853,11114
4691,17800,19850,97,4022,17833
4692,18873,5983,17201,17345,14741
4693,1917,17440,11348,14871,11140
4694,14811,2072,8350,4936,7804
4695,12972,16446,4374,15484,8021
4696,13783,10920,12733,4692,10046
4697,10593,10147,4939,5972,13558
4698,7206,12292,10656,3682,17320
4699,9943,8879,65,19940,5280
4700,12488,11622,13796,8443,15107
4701,5356,16328,16984,16006,16391
4702,14965,3788,5164,8681,7247
4703,12300,15633,3629,9475,10367
4704,18021,1100,18413,12619,12240
4705,7334,12537,15948,15038,2560
4706,16301,15749,18028,7945,11170
4707,15860,16653,1777,4338,14206
4708,4064,19502,7915,7303,19118
4709,18853,3320,12462,12504,10014
4710,8844,1889,1468,4236,18222
4711,2228,1958,13146,13188,43
4712,17932,1013,19599,3238,1626
4713,2856,4047,5303,15530,12029
4714,1711,16365,18076,13755,4876
4715,4891,2489,1832,19501,10875
4716,4453,14541,1289,7668,4342
4717,8596,10353,2937,16720,3230
4718,8703,8969,3214,14398,18065
4719,13160,789,16077,10003,390
4720,14082,19423,10280,14350,7062
4721,10293,16311,12424,2700,19222
4722,14168,10143,9157,9842,18978
4723,7458,2190,15930,1831,3233
4724,9189,16946,4904,10692,768
4725,64,14095,14782,10505,10713
4726,17484,17059,11460,9261,10236
4727,17613,15543,4594,17262,11257
4728,16725,7602,11486,15691,14443
4729,589,19665,11782,9681,5008
4730,2619,2255,490,894,8319
4731,4837,2563,3256,10579,16615
4732,6198,18469,18249,10968,15509
4733,408,6469,19259,6549,12018
4734,7324,8979,12605,17297,11858
4735,923,312,9669,7998,11558
4736,17106,7228,6701,12852,6358
4737,1621,15125,14692,11344,11891
4738,5544,11755,9335,13911,2073
4739,8993,10155,5940,5132,1387
4740,17095,9577,2920,1076,5757
4741,10055,4749,15781,19860,6632
4742,9063,240,7421,9219,1799
4743,5452,3258,17035,15305,1414
4744,5368,12126,6409,19811,518
4745,6749,19002,18344,13126,5532
4746,11371,7697,9482,14071,8327
4747,10098,127,13632,6229,3710
4748,4175,15307,13509,10564,13922
4749,1358,9157,5411,4521,7265
4750,18703,5583,11715,638,1601
4751,143,1798,19410,10910,9262
4752,3263,583,16428,10321,15376
4753,10967,9159,6233,6074,16548
4754,3944,7227,6103,5657,4284
4755,18791,13872,16606,15877,13487
4756,18592,2176,6555,12639,2656
4757,19215,14789,19405,17523,19358
4758,8206,19241,13469,766,19237
4759,4972,818,12135,1152,241
4760,9920,18903,4198,743,9762
4761,705,3605,13413,16849,6621
4762,305,12428,4910,10970,6577
4763,1426,19151,18662,13893,1426
4764,8683,17539,4519,13294,11922
4765,16941,15835,13254,10393,5618
4766,7942,16757,2543,12615,11539
4767,3077,12258,17254,7650,830
4768,18926,18735,4948,18553,4486
4769,14616,16264,2630,8392,3863
4770,7325,10291,9706,9019,19665
4771,15097,8997,3820,2087,9779
4772,12370,15785,9692,1291,17455
4773,8529,11238,424,2957,7649
4774,18786,14742,8341,14421,13415
4775,3284,1524,18583,11897,16838
4776,5609,15182,5285,9422,13971
4777,10725,13225,19714,3258,17880
4778,18579,6423,2295,18686,6347
4779,5621,19097,18546,16193,17745
4780,11379,10121,2424,2537,17078
4781,8260,16865,7992,19131,73
4782,14039,9303,1687,5926,19828
4783,1985,12671,6688,14758,9007
4784,14142,7065,7614,7875,10013
4785,12659,14912,11373,10858,3423
4786,10860,19487,12085,505,6127
4787,6997,3940,16656,16478,4242
4788,8414,3231,16336,12769,8296
4789,5909,18118,11383,8225,16147
4790,1687,207,15201,18648,19501
4791,11619,19033,6206,18717,9167
4792,10259,6411,11808,8979,1842
4793,5724,14108,17770,13248,5102
4794,2474,17743,2599,19352,9453
4795,13817,4096,11711,6256,12736
4796,18704,13589,6362,6928,9911
4797,13727,7080,11834,3860,10051
4798,10330,10570,2923,11435,3797
4799,12604,8678,5257,13848,2675
4800,4753,21,4835,8881,721
4801,1233,6727,19720,17576,10762
4802,13669,12399,13965,193,1512
4803,3786,13785,11674,3195,11480
4804,12474,13171,13903,9069,8557
4805,17717,13447,11819,14190,18308
4806,6847,19378,6055,11369,17835
4807,18428,3404,14638,16750,19137
4808,16360,12192,5876,10540,16741
4809,12860,13780,8082,5459,119
4810,2322,8240,14966,7699,3113
4811,9599,7581,17432,174,4016
4812,17321,4249,18669,9509,8378
4813,4826,6225,6102,4577,5849
4814,10789,16627,17938,18942,1229
4815,12691,18594,14661,14569,4721
4816,9831,16258,8007,11885,11192
4817,11074,9333,7605,125,545
4818,7856,9996,19544,17339,15468
4819,6207,15408,14862,17074,590
4820,13765,10965,8928,6760,5610
4821,13938,17714,11495,5802,6790
4822,2735,13409,11088,2731,18886
4823,15767,16017,14854,7986,14001
4824,14716,8306,7526,2663,10553
4825,1543,3100,2769,11157,9710
4826,9274,6826,14032,6081,223
4827,2393,10370,13009,5464,8052
4828,16537,992,1848,15373,6311
4829,16149,5018,9548,6737,5239
4830,10638,701,2225,11834,18768
4831,1126,18962,18166,11115,7758
4832,18380,5420,8370,15827,6054
4833,7757,10859,6429,17206,3591
4834,10215,3267,3101,12849,9212
4835,1444,14608,19371,2690,7960
4836,18953,18333,5263,18733,9163
4837,5844,10755,10634,16727,18840
4838,15075,14866,5584,18601,12014
4839,8862,18611,6140,16013,8589
4840,17478,5579,7900,4456,3755
4841,19638,8156,4384,8894,17649
4842,6835,16783,12406,12001,11651
4843,6204,11652,18237,5636,11068
4844,10480,1711,963,14985,18852
4845,15278,11731,19098,15934,15900
4846,7563,4266,3261,16579,16751
4847,2392,11612,7461,7807,6955
4848,1943,1339,8827,6804,16683
4849,1506,12349,671,5369,19288
4850,1217,5659,12514,4173,2695
4851,8601,6889,12819,8211,7083
4852,13460,11327,2856,16262,4489
4853,2046,11415,17823,5580,7981
4854,1420,18569,14761,16983,8674
4855,15975,11970,3339,7493,674
4856,11004,3875,14649,2592,3381
4857,12415,17129,15614,8796,9278
4858,14979,17933,16218,2669,19443
4859,18996,19607,10516,7852,1729
4860,2830,3178,7906,19105,3917
4861,15829,1916,17602,18571,17993
4862,15576,3096,14033,6540,18893
4863,12448,6062,12264,18625,4752
4864,9264,14567,913,15397,864
4865,17715,7047,643,2848,18619
4866,7594,1433,15495,17825,5972
4867,2058,1323,4984,1510,12859
4868,8425,9959,12563,17083,6958
4869,14266,4692,17881,6280,3951
4870,6432,5523,6589,16075,18294
4871,9685,2863,537,5586,11087
4872,1923,10062,7597,13917,2247
4873,15151,10423,17908,3529,3240
4874,19159,12082,17455,12336,3968
4875,18524,2495,170,6941,7930
4876,5599,13616,8696,19906,8676
4877,9256,17369,9495,6471,9410
4878,9707,6024,2354,16603,3514
4879,16499,6178,517,17469,1510
4880,1932,6828,17829,471,18272
4881,10350,9286,12887,12694,19542
4882,3987,17507,16822,6764,64
4883,14088,887,2051,13927,6170
4884,19631,8599,6297,19100,10478
4885,7991,7335,13640,14899,16449
4886,2453,11486,9162,15586,11790
4887,17488,15726,19364,12085,15055
4888,16570,904,14957,17780,3344
4889,10155,10861,9293,9288,17420
4890,15397,4898,14149,1926,7120
4891,14472,9229,13529,10253,16245
4892,6358,2304,7978,2285,3279
4893,16148,16306,2535,14651,18695
4894,13550,14684,8773,14549,17102
4895,18998,9611,1968,641,7526
4896,11838,16549,11355,11700,2312
4897,17147,3260,12872,7065,6668
4898,2787,3204,8413,2496,4921
4899,5932,3599,12785,3304,4703
4900,1719,17305,13752,3371,2950
4901,8236,2270,14772,19477,13001
4902,7910,15943,4441,2493,5020
4903,315,16790,6099,6826,11330
4904,9056,1684,15941,9203,11166
4905,15389,47,18428,17150,16919
4906,15460,5189,5009,15928,1587
4907,7491,17557,17987,1492,13223
4908,5559,3650,4733,9635,8531
4909,12399,352,15980,9403,14492
4910,6777,12845,149,13386,14318
4911,16438,12803,2852,11405,2269
4912,2321,9150,15089,4711,10321
4913,17670,12698,6422,15113,3996
4914,19691,4763,7060,4512,17115
4915,4508,622,2257,6892,15375
4916,7465,15637,12754,16456,15348
4917,6076,17644,2265,14687,19785
4918,12791,199,3396,4172,15428
4919,2295,19202,10822,782,3743
4920,9974,1265,7079,77,6397
4921,3155,12004,14855,12078,1108
4922,998,12378,6007,10251,10418
4923,6508,7787,8693,11752,17287
4924,18460,11469,2995,16590,15223
4925,15239,5360,6889,17019,4569
4926,10234,8693,5108,1987,8005
4927,12708,14752,8045,19619,3272
4928,19948,10804,15661,6858,12347
4929,13113,9794,1073,7235,9788
4930,16727,3689,16587,16001,19569
4931,19010,15394,2420,11535,15979
4932,9610,4798,18231,2161,3604
4933,635,14399,997,12361,5603
4934,8635,19431,10972,1871,15804
4935,5202,4289,2298,9913,9614
4936,1387,6786,4021,16411,19179
4937,7795,19369,13602,5199,3771
4938,19542,12237,465,18786,4170
4939,12616,124,1518,13720,12647
4940,12432,819,3514,3949,182
4941,3659,17875,16897,10559,84
4942,13114,7888,16967,9229,3981
4943,18917,13714,5654,2385,5453
4944,15647,2430,16911,6048,9133
4945,17806,15825,5947,10359,5419
4946,16017,19846,6273,12054,2806
4947,14056,7104,622,7587,1000
4948,14705,5881,17039,16627,9235
4949,8064,978,5854,5663,10906
4950,12938,1949,6031,9570,11642
4951,17051,8775,10509,19051,276
4952,9505,14440,11959,15191,6293
4953,12570,4053,6473,5226,5420
4954,5959,19235,9349,17524,3044
4955,7219,0,9252,17932,16421
4956,7718,5677,11985,4491,8292
4957,5951,5065,8262,10275,18792
4958,2923,11322,19234,15756,14029
4959,6368,18759,18670,175,11344
4960,19356,11787,8889,2431,4455
4961,13777,1977,11757,6648,14179
4962,11401,7626,17686,917,18062
4963,11557,18858,5924,1360,18926
4964,2605,17258,10308,7437,4656
4965,19736,1943,2088,17664,11914
4966,899,19047,19330,15108,13226
4967,5710,3565,16987,18275,4222
4968,9496,8555,11217,19717,18938
4969,8185,17830,13896,16361,17724
4970,559,17415,14738,5004,16960
4971,9945,13497,454,10911,5586
4972,19715,1180,7850,3420,10542
4973,2548,14121,3155,13799,14718
4974,3695,17229,14147,2261,15661
4975,14867,17921,4794,13267,9372
4976,16420,4126,15359,1273,5563
4977,17794,3562,19125,7763,8833
4978,16874,1246,5193,850,5649
4979,7259,1195,6139,5823,8897
4980,751,4837,7762,19344,3372
4981,19233,18088,7930,12086,5501
4982,9482,13441,7373,15336,12090
4983,1157,19217,16176,6838,17778
4984,15514,10716,6490,5792,7424
4985,13284,12218,6896,11032,714
4986,1676,15288,18103,5770,17661
4987,3629,12366,6999,8125,19589
4988,19833,9182,7284,840,15833
4989,9093,2400,6133,13601,11405
4990,1623,14200,11543,7505,5257
4991,17134,10088,14119,8845,10139
4992,10561,7170,18447,15081,16868
4993,10896,1627,14833,8002,1416
4994,15877,13308,11005,2476,6353
4995,11883,10092,17903,7498,7541
4996,5265,8124,12954,11101,17158
4997,14581,10951,268,4567,3579
4998,9953,17639,7527,17318,17951
4999,1930,12261,15964,19486,12132
5000,14917,13932,5692,10871,15383
5001,604,4121,16756,10285,3867
5002,8008,12859,9679,6458,4913
5003,10822,9123,18556,7270,1267
5004,3419,897,3187,11533,9126
5005,7275,19478,13835,14583,2823
5006,11287,11116,5637,2149,8437
5007,6226,8179,15169,11892,152
5008,19981,17092,11160,17258,3124
5009,13491,18880,15019,1598,11959
5010,3329,16987,15251,3863,17903
5011,5275,8547,9425,18811,2464
5012,17924,13201,9213,11840,11701
5013,5310,4717,8565,14040,13937
5014,18806,3981,8865,110,19631
5015,7630,1972,19920,3624,15098
5016,16615,2399,708,12412,7757
5017,14830,7336,17560,7225,4078
5018,6122,10786,19896,10132,13124
5019,994,17018,12006,4490,5609
5020,17352,12127,18376,8678,891
5021,19553,2158,16431,12785,11683
5022,3027,2282,11448,2835,3877
5023,16496,13946,1920,1232,6278
5024,15620,1859,16466,18491,4888
5025,16160,7007,14343,8009,7398
5026,5093,1237,18920,8498,4938
5027,2804,14666,1065,2462,4322
5028,11920,9307,4357,3968,3639
5029,19905,90,2735,10245,18147
5030,12532,3209,12906,11784,14593
5031,14601,15555,6874,9507,18827
5032,14225,18426,17398,5137,13542
5033,15211,2226,7994,9369,18664
5034,16616,2042,5518,11575,1197
5035,11908,12618,15279,14079,10588
5036,9771,14050,5459,1450,9701
5037,12259,10885,289,19412,4045
5038,5783,17541,15140,8476,15112
5039,7288,15748,4816,6106,14995
5040,1937,6063,15883,1396,11139
5041,12136,17237,13918,19276,13778
5042,7389,19676,12316,12309,334
5043,13705,17027,11554,4271,15141
5044,14008,2326,12826,16143,8403
5045,1580,1669,17326,2459,12401
5046,18943,10214,16093,295,11824
5047,4350,11765,13556,5035,12899
5048,13014,15562,18986,1851,18778
5049,10566,12515,469,13992,13731
5050,12360,376,14480,19695,1368
5051,19221,9191,13880,17443,7542
5052,11757,1902,15769,17562,18317
5053,19028,12565,9787,9626,19784
5054,8916,2682,9426,16693,6676
5055,13403,16789,19554,1500,4014
5056,17755,19153,8853,10699,17402
5057,2442,14617,16947,17703,2740
5058,14890,12327,12376,19646,5115
5059,3373,18793,19386,11683,10127
5060,14513,7161,6006,19916,1314
5061,3293,6428,5346,1672,14991
5062,16877,4099,3506,19249,17881
5063,4309,6340,1405,18100,1111
5064,16383,14635,3893,18833,18897
5065,2635,9251,8428,13609,19423
5066,8528,17110,17810,3150,9537
5067,15713,8123,12073,5322,9019
5068,16552,10240,2338,13879,5996
5069,9031,1567,9956,474,12067
5070,9862,12201,612,7543,18274
5071,5490,3531,8746,13613,18363
5072,13184,17677,14061,11122,15874
5073,4422,4851,15423,10028,10237
5074,17719,4404,14667,7583,4583
5075,15067,6619,8886,11537,4325
5076,5857,16524,16637,9232,16254
5077,13893,7580,6210,6545,17609
5078,3727,8264,9740,17536,608
5079,12362,4239,17099,14321,4776
5080,12196,17104,6089,8143,10241
5081,19259,8606,6982,8632,2854
5082,17644,14199,7660,14992,16465
5083,18299,7812,17780,10121,6778
5084,15188,16762,8239,10073,17155
5085,11452,7713,12095,48,1578
5086,8221,13055,12581,19893,2033
5087,321,14765,10206,15725,16295
5088,4670,19836,1230,435,6697
5089,12018,18588,19960,4858,15464
5090,11911,4553,17895,13702,7010
5091,3034,12436,10197,2714,15486
5092,8978,18213,7446,9955,3187
5093,7887,15434,10813,664,3843
5094,8360,9554,12991,6204,13484
5095,7041,13240,9049,8775,5815
5096,9676,19305,15275,4388,13259
5097,17971,6868,5147,8786,13136
5098,15671,1892,5319,16092,13289
5099,5492,3031,1338,18350,5818
5100,3275,14177,6514,7382,5834
5101,6736,10788,10018,6520,6645
5102,4431,13050,15108,7317,7853
5103,2213,5373,2087,19632,11407
5104,9488,3699,13327,19417,3988
5105,1599,18928,13380,12194,11232
5106,9915,13130,6057,1858,14225
5107,18736,5680,175,5423,17366
5108,15706,18180,11683,282,5170
