,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100
2419,6308,2022,2192,4602,4289,3773,2366,1855,5180,2083,4452,1938,900,1186,4468,194,7106,295,2067,6874,6910,6141,327,6241,5164,537,5217,2526,7176,3408,944,2305,1637,6953,114,3313,590,8047,3586,1415,679,5445,236,568,7079,2395,672,7314,3470,6184,5207,5324,1344,7296,2966,5751,4102,877,7363,3789,7226,1557,971,2648,1818,6297,417,7472,7660,2907,7564,3698,2764,3698,2223,948,5433,1572,2127,1492,1412,4097,6761,5,6479,6533,87,650,8043,1562,679,7744,5320,1816,6343,2351,3818,2974,6879,2852
2420,6950,7306,1781,7410,1102,4880,936,2364,5660,1652,5011,7296,3717,2729,3044,5809,5531,6190,1591,108,7695,1171,3303,5334,5157,7213,5078,1636,2899,6606,4262,3706,3412,7478,2158,5320,3412,2577,8101,7540,574,1756,1561,7893,4320,4010,4400,7779,6624,5589,5997,2126,3162,3528,5179,5729,5041,4551,2495,5928,6767,7799,3570,6244,812,7163,5509,3772,5714,4364,7045,563,3657,2354,2636,6564,5643,7195,5190,654,7563,4822,233,7881,2775,4042,7330,5685,7367,4592,779,1889,1207,2992,5797,3790,6259,5476,5150,5681
2421,1378,3031,6330,3189,3980,7257,2145,3047,700,3613,469,1688,1550,3066,7493,5460,2659,4656,6173,8048,5924,2472,2255,590,2836,3255,3409,5845,3111,1466,5827,4596,7148,7402,324,1353,7135,70,728,2981,635,5770,6143,158,2579,4836,3903,3528,5078,1040,6786,2703,7036,943,4710,7980,4391,4020,3668,1139,6912,2130,7805,846,4989,5119,4504,1472,5740,3778,3679,413,4244,6847,3188,6097,2871,3930,3190,580,5450,3932,7747,2722,5264,2816,1747,3656,2794,8059,5356,346,7103,3522,4111,7168,5169,5079,4215,2110
2422,1265,6533,3005,838,7854,4638,5607,5567,7682,1626,2503,2690,694,2491,578,7063,7863,6750,6656,7676,708,2692,6104,6193,1857,7752,3959,2943,3229,472,6755,716,7548,1969,6997,50,7117,2980,5579,4118,3615,6722,6774,165,5799,3279,7937,2241,1371,3809,4162,2960,433,5298,1396,1263,198,4932,3423,4233,5365,990,1521,7576,4423,65,6669,7338,6949,6283,6172,4504,2277,1706,1771,2456,595,7800,6054,2164,2656,2759,4095,6697,5668,5486,7928,1714,1634,157,1046,7091,3108,2104,2270,6122,4929,1761,3289,4982
2423,1449,113,3646,2643,1065,5813,5058,6932,1437,6830,7848,2661,5993,1718,3740,5535,7126,1094,5510,1104,4281,4819,3163,799,6434,3424,993,4938,6485,6467,5226,4477,7993,1484,571,4240,1287,3026,5231,4140,3565,394,2862,7255,5894,4435,103,3707,3212,7410,7007,6585,3520,90,1879,4637,217,5768,7783,7465,2711,5482,2521,964,2410,3316,3472,1801,237,7532,5470,5625,262,4056,3689,2189,2234,4326,6295,5917,2412,7346,4213,5860,6142,350,3188,4701,1014,1267,1009,5978,8095,4427,3489,2809,6697,963,8076,7502
2424,2124,4144,1473,248,283,4862,5788,3758,2700,4176,6548,5880,4345,4861,2328,7968,7663,968,915,4414,3848,1239,8084,4442,6800,6733,1090,2284,3544,6241,2851,6713,7318,6128,5249,1925,8129,2540,895,176,6288,239,7632,7188,974,2271,8094,6946,6759,5140,1755,4002,7168,563,2363,3776,6496,6857,2045,4095,952,2937,6552,5531,3389,345,2292,4591,6682,2538,479,2915,7173,3888,1931,2992,3170,6323,2377,4315,364,3321,7060,520,1114,956,6810,4023,5846,123,175,7841,4007,1039,7254,884,1333,8023,3556,6698
2425,476,6289,2685,3813,6780,6104,4917,7904,856,2904,7658,4090,7851,1522,1430,2026,6614,1444,634,4872,659,1995,5485,7445,511,4250,7177,6500,293,5687,5561,116,6047,7532,7657,5257,6952,898,5006,7859,2278,862,1212,2265,3092,1891,1767,6135,960,3075,1005,1560,7588,1444,2633,7995,7411,2010,1584,1579,5028,6116,6721,5288,1604,7237,8029,3881,7861,3652,5382,5190,4537,923,3874,7241,5890,3805,2667,6145,1486,6436,7122,5063,3482,2404,957,2882,5588,6231,1212,3155,6228,18,5776,5434,1768,2507,5525,4077
2426,1746,7341,5555,7815,4747,6510,4017,5685,1629,5010,1920,886,1513,2016,8046,6558,5024,4214,2203,7006,871,7414,1891,298,1831,2717,3470,2529,7370,5108,1957,4185,2003,1172,8024,6858,7033,6655,6082,1911,8086,6636,4369,5308,4295,4335,7061,2758,1931,6332,2087,7955,709,3214,6805,1963,6880,8114,2530,6540,2417,7748,6493,4353,5591,7789,6919,7552,5003,686,2732,8100,1286,870,3507,4796,5751,6152,8024,3164,6082,4020,6147,5707,5808,4365,3560,7377,698,4181,7867,1501,7101,4172,4775,6692,7860,6448,3814,140
2427,5632,105,7208,4048,3531,3288,3277,7390,2098,7002,3425,5944,7795,2316,1356,7772,7670,1971,7477,999,1008,5456,263,6782,6093,4455,4715,6028,2704,1367,5352,4972,4486,4923,3097,6989,2163,4851,1859,3911,1966,3867,6250,2806,4225,2582,3456,1466,5535,7210,2244,458,7956,5327,2810,2869,4771,6582,2007,5658,5104,2776,1381,1696,1966,78,5458,7149,4128,2952,2445,8052,4144,1493,423,5809,3540,5698,7331,8098,7789,7124,7839,1987,6977,6524,515,2984,7875,4320,1844,6397,8005,1233,2917,5327,3111,5375,1411,6581
2428,7261,7974,5784,7283,4938,4074,4335,755,1519,5291,2138,6677,1618,2389,5863,3637,2359,4928,5251,5139,5378,576,5264,6077,7625,6176,6071,5964,7911,6378,7494,4664,6065,2592,7096,570,5588,5617,1664,1872,6976,3402,424,4182,74,7139,3243,3827,2558,4688,4721,339,7943,6786,6811,4022,774,3857,1112,7583,1891,2078,4525,5709,2228,3232,6314,200,2802,6058,118,7869,342,110,5966,5062,2672,4951,1176,1113,1879,5981,3120,3865,7493,1259,4525,3928,3521,6316,4098,3683,5993,3350,3883,3936,5219,1155,4653,168
2429,6605,2763,3903,6055,379,3915,2471,5439,1094,2076,2558,5610,1986,6009,262,487,686,2257,3449,4464,8080,6197,5033,7973,6990,894,3100,4394,7334,2083,3987,2784,5149,6424,6589,4027,332,5088,5522,1768,5713,3319,2748,3609,2296,5583,884,6356,5270,6494,4058,6249,1482,4843,1856,6969,4371,352,7116,7471,5288,1028,859,6759,443,1376,210,1308,5086,3434,2924,1344,3865,7606,4375,2822,7615,1012,6323,6317,7084,7143,6305,184,1381,3239,5940,3811,5208,527,6367,7146,1729,4631,6282,4931,23,1496,2875,1812
2430,3829,4756,7951,4437,515,3960,7349,1578,5954,7956,7937,3776,5944,1742,5044,5726,3880,186,2598,4860,5049,7831,337,2620,948,6479,368,3038,2743,5752,6582,3621,6504,2673,698,4987,7608,6706,7684,455,787,2177,5299,3625,3935,3766,2149,2629,6298,2301,2147,6144,5984,7398,7361,4238,6462,2849,4796,3265,7618,6676,5250,1992,5029,7848,3538,613,2421,2791,1703,3383,5077,4342,5031,892,4114,6184,3484,4878,5611,5549,6067,1,3744,3692,5161,6136,4628,5340,2468,8008,1055,2624,5914,2214,2887,556,6559,3988
2431,4150,320,2315,5362,1779,1030,5381,5641,7685,7671,1722,432,2590,5291,1433,3814,7715,5804,6551,6919,6892,6733,4918,1003,3179,160,4172,4908,6913,7763,6951,206,693,1304,294,3527,6822,619,6323,4587,3706,4042,5929,6782,5385,4616,7122,6605,587,3996,7226,4013,8000,6781,2188,453,921,6624,1897,7386,4631,3442,1706,5076,4428,2984,6125,4561,5530,4170,602,214,5855,4027,6135,3371,4807,3625,2737,6949,108,2516,3926,7967,1798,2789,1454,42,4465,3763,6432,4592,284,1811,7666,5713,2764,868,6442,3673
2432,3369,4334,3830,4943,3246,1675,7052,937,6431,2249,1798,3754,3069,1595,6865,3115,5655,1091,4965,959,1733,624,4561,1364,251,3130,5757,3299,2358,7170,2648,6115,6452,1868,2528,4180,5290,4448,4838,733,5883,5449,4105,4131,1147,3440,6115,5032,5841,3404,1208,6999,7236,5150,4002,7152,7628,5960,7304,1923,166,909,4830,6661,7288,4733,4296,5258,3554,1220,2463,1310,4742,3043,4611,295,2883,5779,2415,2713,482,4012,5693,7143,6376,1808,6649,123,871,1331,1328,4251,6334,6834,2915,5525,5659,3269,2777,2093
2433,210,265,3698,1732,4066,2302,6551,6628,489,2873,1735,2853,6146,4936,157,6476,693,6346,6759,6726,5243,353,6000,223,497,6829,6927,7546,3040,2200,992,7588,7268,5662,336,3956,6831,7181,2031,5252,2803,210,866,2814,5418,1404,3001,2862,364,3750,3656,6554,1230,6847,6726,1194,7720,5687,2969,611,1257,3045,5885,6870,5791,838,4537,5431,3330,336,3121,3992,1622,5132,3047,4879,6337,2887,1310,3611,7927,1364,163,1672,2659,6971,3732,382,1071,906,179,2515,6922,7656,1881,5008,6645,1611,3086,5001
2434,5394,8073,1,2807,7156,7284,5533,5753,4262,7099,7834,6374,2575,5754,6513,5874,3379,4295,7713,3435,5678,1646,6856,4929,912,4840,3795,4259,5517,2986,1171,3634,3106,6178,2189,5497,6421,1110,4890,5319,3907,1284,8109,316,3620,3041,7810,754,8006,927,2871,4972,820,4070,5016,5249,4659,168,6094,2894,818,4888,7368,6566,5244,4399,3689,1919,5007,7949,2371,1281,56,4213,4874,1510,3701,6463,2148,4374,2924,7313,2120,2266,8027,5375,6131,7558,4206,2661,2864,241,7494,2016,7207,7836,7571,1242,5088,2312
2435,4580,5781,1287,6515,7078,473,2759,6730,4014,4881,1418,8006,6845,3029,4073,5264,4754,5805,4567,966,5046,3456,5174,2758,4204,5182,5076,4310,3594,2852,5769,1418,7923,7638,5687,2400,5316,393,4869,1280,1327,586,3358,4111,493,4198,3329,595,643,4955,5187,6624,527,1507,5453,4621,5288,7517,954,7832,5643,5410,6466,1645,6217,2842,4282,714,5899,7760,743,1086,4379,457,366,1464,7436,4055,2353,7850,3785,1250,5361,4014,7764,6343,8116,2465,6422,7044,7228,7663,1074,6500,7477,4986,2009,756,6076,7739
2436,3622,4307,6876,7612,3093,1110,3007,2837,4836,2555,4261,3249,3818,3717,5335,3306,7058,7044,1373,2071,6925,5744,3739,5548,2232,6082,8,3426,6119,4333,1512,6368,7418,5137,7005,594,5617,4933,7104,4458,3117,6454,4698,6678,25,5402,6160,1571,1546,7020,6735,1605,7887,5465,2300,1853,5187,1438,2912,5817,7749,5124,5187,6767,6311,4771,7066,4119,1852,6143,66,3327,1776,1963,2629,4001,5940,3966,7428,5866,4365,5151,8023,3940,6021,1804,1408,2919,1983,6165,7240,583,3756,7181,3719,784,358,4306,4624,1685
2437,184,1020,1897,4609,561,2511,2730,703,7393,1233,4049,6791,7852,7737,2251,756,7556,3842,4864,2072,576,2445,4539,3368,2678,4597,6125,1673,970,7571,1483,1442,1426,7777,5358,1627,7807,5186,6454,2496,661,4550,6234,801,4899,2662,660,5595,4001,2432,3858,2901,5291,5138,7173,2917,92,1666,4046,2380,6348,874,2614,5300,7999,1424,638,7660,3208,142,4049,3032,2819,6173,4413,3761,3005,7529,2246,1810,980,610,3021,4323,5158,4135,1902,3929,2520,1089,5044,7636,4146,2682,6094,7109,6616,7067,417,586
2438,3,4494,6304,3500,3015,4293,5393,7893,543,5163,1893,4664,4799,268,2509,1020,7914,6471,4825,7911,1160,7578,4968,1524,7217,1186,7178,6662,5856,5090,2278,828,7191,6496,6379,6323,3769,4061,97,7012,2512,2888,5254,895,2969,5915,5603,4993,2389,2907,203,5386,4376,3552,7387,2681,5602,6247,1527,2994,2466,6587,5861,6195,4220,6318,5688,4523,289,4326,7108,2273,2381,6528,5538,1775,3013,2313,2169,7308,49,407,3870,7694,2743,6883,1673,4953,1791,2546,6043,3211,6618,2002,6621,4460,5086,3434,114,4497
2439,2735,2252,629,2860,1580,6093,3902,6007,2278,583,3618,1530,7192,3660,2351,1333,176,5686,6573,675,220,6810,3817,1218,5640,7264,5959,3377,6005,6445,7314,4453,5921,1536,7367,5466,7251,1871,4799,5435,3797,2181,5767,7190,4450,4860,6310,5752,140,2887,2660,3439,7631,1885,5935,7400,6869,4997,6321,2075,1408,124,1600,3812,3618,4576,649,7702,7583,5592,4905,7843,965,1064,7914,7682,2011,8105,6148,5130,3871,2662,1502,1267,4587,1981,1572,7134,515,1347,5765,3847,1071,6361,6786,6215,6528,3245,7765,2249
2440,3503,7358,7765,270,7246,682,2269,1727,1895,7813,3611,5700,1399,568,7233,537,1342,6195,6325,4990,1670,2351,2013,7140,6983,7499,5529,1444,3857,5314,1625,2668,2805,1020,921,1491,6911,7868,1497,1773,5418,2921,6226,4957,2713,4185,8033,5319,3696,7377,1587,799,518,2685,3454,4359,5942,1807,3893,6459,2262,4676,1143,4778,3498,7751,6574,2830,4528,2507,217,81,894,731,5274,2813,5770,6396,3008,5236,7455,2211,1884,2884,669,2866,6077,3058,1454,82,6807,7551,5697,4831,7099,7105,6784,4577,4520,6023
2441,4251,6417,5374,7182,932,2523,4672,1511,2350,5717,7675,5544,90,2718,525,5681,6336,5694,5152,2763,3290,5264,3732,7329,759,1450,4490,6151,6182,3267,5883,4665,5400,3512,3117,7198,2339,2126,7409,671,7269,2755,4092,476,1561,3904,1173,7003,6988,1927,3376,3822,1353,1154,1975,3772,1234,6887,5939,3442,7989,3198,1357,6551,5836,5314,6824,7537,3987,5115,5572,7095,7404,206,1009,1236,2845,2970,6341,5650,395,1124,7555,2687,607,2196,5426,6629,3481,7937,559,4968,3231,190,1762,2242,6613,6097,4273,1595
2442,5449,7340,5087,3258,968,5808,4971,8112,3413,1911,5720,1262,770,7605,6669,7618,561,4138,8042,227,6450,1680,4465,6371,5310,4055,6607,1877,4590,2670,3509,966,5604,7468,1610,3988,4882,7440,2536,3507,2502,2651,881,7512,6825,4259,6573,4116,1407,3830,2479,2611,285,934,2373,7272,5009,5384,5020,7494,6880,1059,6125,4363,1511,4293,2199,5592,2607,2305,5806,4608,893,6154,7415,1954,277,1057,2606,593,3769,3756,1661,6779,6518,2982,7643,2634,5112,4576,4624,463,5432,4269,6333,6698,5645,3500,7718,2652
2443,3272,965,4996,2132,6069,3574,1842,3831,180,1818,1847,7907,5033,1665,6257,6788,1521,2177,4790,4821,1265,4885,1287,7295,1899,4767,475,6488,3707,6448,1151,3263,4691,5743,4864,8103,4230,913,4366,5948,1406,3037,3067,2050,7576,196,3761,5215,2320,5963,1780,7011,132,3080,1024,5785,6405,5553,5441,6085,7387,5184,4602,6550,6638,6874,3820,5101,881,6621,3489,3817,7839,4867,5632,1637,5630,5899,6246,4559,5193,1586,5100,3364,6993,2448,3863,489,4135,1858,6922,2060,5585,2577,414,2282,682,1453,6770,6836
2444,4258,4525,6437,4096,5764,5267,4073,6911,7980,1137,7134,6907,667,2420,5922,306,5001,1426,998,1224,683,1484,2146,3479,1696,2952,233,604,1865,1219,4933,3026,4810,2572,4350,2326,5730,7864,73,2799,1803,1205,3587,2207,6194,255,689,170,4553,4009,7579,4930,6230,27,6376,1396,6248,604,3953,7374,7025,3685,3774,6238,191,7830,2952,6330,1161,3511,6081,3790,6288,2170,530,2877,284,5671,8040,7680,5139,1898,2321,2454,4982,3821,6787,6937,4807,7762,1817,2243,7991,4339,7532,7297,220,6627,1322,7047
2445,3421,4048,418,3384,1562,1502,6585,2732,3344,6130,4238,162,6945,125,5526,2869,2643,6105,1972,1686,4644,8002,1481,4118,399,3945,7361,2949,953,2302,273,3143,5648,1321,1285,5528,343,7327,166,2528,6088,2761,937,8094,3602,2837,242,7720,903,6539,2142,285,5513,8047,6091,1561,1636,3611,6086,3473,580,3217,4653,6976,8094,3216,2241,4752,3011,7718,5315,7156,2487,1999,3834,8090,6151,1056,7308,7681,3272,3106,3462,4733,495,5555,7227,3031,7649,2422,45,6824,6948,1015,5262,3773,6158,6280,2058,2447
2446,3760,1531,5511,2619,7081,6695,5916,123,6489,1478,2254,5916,5001,3964,6754,5684,3800,3521,4971,6804,4165,5281,830,2402,3237,3260,5040,6787,3614,6119,693,7642,1616,2588,4163,6393,1330,5697,3416,5680,5360,5580,3567,1817,5870,7307,2220,5616,179,5191,4996,4417,149,878,5087,3133,3509,6345,2101,3784,4277,6345,4983,5714,3719,4972,3662,6998,7538,2017,5281,6975,868,4976,3938,7082,5481,112,5479,467,583,3326,6844,8036,6151,728,5242,7766,2540,2025,3062,222,2150,906,1977,2812,4328,6198,6690,3503
2447,924,4604,616,1904,7118,7644,3880,2550,8067,1710,800,1641,3170,3366,457,1594,4886,7106,1234,4299,2098,3652,4849,4699,2281,2824,6892,4552,6157,5235,3933,6939,4860,2504,2591,1142,4234,4403,6247,5456,2883,6007,448,3584,1961,3588,5648,1037,3414,2098,1778,7369,3498,7345,7603,7408,4333,4105,769,3457,7212,6371,5928,3171,5596,4442,6084,4849,6830,4509,4153,5099,1410,2314,6839,6822,3432,652,3476,1181,2684,7221,2161,1148,6257,3449,1897,2977,6227,2524,7102,2117,4350,7517,6643,7463,5034,7318,2158,8014
2448,1606,6613,1487,94,6561,179,4565,6402,4406,704,3458,5340,4295,3546,4022,4509,1099,1263,6982,594,3008,7723,5892,2847,6266,920,5164,1664,3060,4018,1357,419,6649,1796,3774,3134,6161,7010,6068,6080,3501,6324,1700,6568,4119,3854,3267,4956,5845,7924,5530,3124,6885,4392,2128,5865,1641,6773,1913,4223,195,7080,4347,2815,3635,3905,7405,365,6342,7064,6063,5938,5976,1294,7383,4811,6299,1605,731,4577,6946,48,7932,5110,5110,4593,5505,2030,1218,2704,4747,4887,5957,5386,2132,1489,6548,6315,6044,262
2449,6277,1563,3647,619,3877,4812,4068,869,2318,701,4524,5391,6694,3415,5545,3286,7456,2771,4496,2320,6580,1054,2112,2320,59,7480,4466,6738,5159,6820,272,1664,3482,6012,3786,1054,1645,3918,5473,5145,4484,6011,62,2897,593,6079,3444,7283,5981,1504,4514,2445,3416,5720,6877,6882,1364,1978,468,5190,4235,3459,6778,7880,5080,2751,5698,7069,1283,7349,1574,2490,7080,6444,4710,732,5655,4441,7197,6421,3745,2272,6250,7945,3939,1263,4040,789,3138,368,3969,5589,5117,5462,6718,2364,7854,6705,3009,1438
2450,2892,7167,5859,2793,1905,5838,1665,7014,7698,591,2880,1939,7604,7984,7407,5826,7763,1165,1029,5268,6705,4166,4746,6981,2451,4117,2542,4979,2280,5502,1363,3379,658,5875,1933,5042,3476,5722,7758,2548,2867,4869,4990,850,1572,5503,5932,5144,72,1662,4530,7935,2141,4967,2915,4574,444,4107,6220,2762,3613,1625,8009,224,5733,1826,7640,5581,2201,1164,3005,7866,2872,4969,5169,547,2683,5499,287,36,2967,3745,2461,3385,5975,4842,1431,6515,805,2843,5315,4888,7966,3144,1235,582,1116,1160,6170,1345
2451,2686,4645,2902,6001,2508,1557,5802,3964,4035,2414,2590,6744,3478,3798,1155,6877,5290,4545,75,6261,6453,6682,4308,5572,110,5813,3794,1605,2595,3071,1668,1326,3320,5288,3369,2596,344,414,2534,7788,5526,2937,2491,4004,5846,5038,3610,7947,3514,1201,4937,2626,2407,7406,3146,6744,4061,2712,506,7009,7607,5116,3887,245,7924,7624,70,4477,5034,6214,4486,7469,6896,6172,4122,5547,3084,5161,5156,4210,1489,5739,4404,7697,1596,3560,7858,4869,7278,5801,2564,3694,5446,5219,2563,6401,2825,1223,324,2387
2452,2055,3995,7196,4057,5314,3987,8071,2387,3299,3544,440,4582,933,6038,932,3497,5840,5428,1006,1385,1436,1313,3425,2953,3038,4081,4822,6068,3309,4584,6141,4356,1850,1134,4112,2450,7453,7657,5068,1871,5731,4043,5376,2392,2664,6528,408,5747,6413,4551,837,3295,3856,3265,6962,1601,1675,5370,3052,6766,3054,1756,7841,3166,3261,5550,2419,721,7097,689,860,6034,2878,8058,3092,1536,6239,5570,1490,3317,1007,5599,7498,1241,5680,7736,5737,4270,274,500,3824,7965,1623,1475,5462,2203,5817,3655,7422,4408
2453,7739,495,975,3336,416,5836,7151,894,696,3424,2882,6338,2470,2260,3135,5795,1252,1794,7268,3993,6806,799,7171,565,1686,4940,3210,4216,61,3066,4230,3971,6085,158,3499,5279,256,7007,3103,7668,7628,1181,7545,5830,2019,2668,333,5969,4292,6701,1675,4185,4724,3100,4284,252,622,694,2884,8037,418,5081,8068,2375,2967,2402,4431,2726,838,4081,4793,19,1521,4169,4139,1237,1768,5535,2289,4623,7181,5918,2594,7008,897,2954,227,1561,566,11,2878,2839,970,103,7637,6416,5953,2021,5427,6637
2454,2254,7455,3908,6601,1595,1189,1462,6264,7046,4696,6039,6033,5504,8023,7279,7623,3077,4280,1110,2533,6991,2806,1256,980,6010,645,4982,2245,2504,1912,6897,7300,1873,842,2300,6710,7445,7103,1359,7466,2713,1149,6260,8070,1982,772,5991,5230,2880,4988,3985,905,579,1589,2649,6646,3394,2550,2180,2811,340,5501,3968,4866,3834,2108,4039,5198,4217,6706,3233,1394,6421,4295,252,4839,5805,6515,3127,4533,6851,2237,3745,4525,2948,1342,627,1584,4694,5302,2661,3240,2745,3476,12,4266,2130,6723,697,4624
2455,1280,5656,7754,7796,5431,7835,657,8061,7380,3701,173,7484,579,4233,1013,2533,1592,7727,4553,429,7539,7617,404,8100,4410,1234,2795,2007,4433,7133,7322,2528,1109,5635,2123,2628,348,5857,6713,6133,2529,2048,4449,5419,461,7129,3426,6181,4180,1657,1766,6247,2420,3929,3065,6179,7729,7724,4102,1638,4641,5596,6332,6945,5364,2541,566,3893,1265,2503,6576,5641,5846,1127,8016,5411,4542,1871,2393,6180,435,5542,2905,6300,4991,4351,1891,2507,2968,6814,1933,7552,1676,4497,1305,7178,1538,6726,4591,728
2456,4536,5131,1515,5093,2892,4015,3966,6361,2605,428,6615,803,1503,3549,6165,6992,5937,1458,6960,4834,4900,1159,5063,3314,5939,5249,6652,7763,2364,3937,3281,3803,1415,5257,7250,2943,3943,660,6766,626,2346,7214,5191,5812,7000,6652,1136,3155,149,5944,4722,4292,1714,4397,3804,3572,4600,5626,6629,3235,4070,3633,6959,7446,3342,3657,1690,8008,426,7667,5357,8084,551,2757,2881,4154,7648,4436,4699,1493,1581,5696,3676,4034,5597,5337,4454,7721,3994,129,5003,1839,7795,1125,1330,7253,6612,824,5349,1181
2457,4764,2520,6233,4598,4676,3973,4412,4447,6515,3924,5540,1482,4552,889,2417,4925,144,6834,210,6069,7160,648,4291,2811,3707,7805,2704,6323,3358,4981,5464,6491,7251,8124,5241,3141,7111,3443,1109,5618,5287,4777,1990,6207,7246,6392,295,6526,2625,4620,1260,2170,4456,3880,775,2542,4902,711,2117,4163,5818,8024,2177,7394,3337,473,7283,6242,1346,7874,5213,7492,1636,7991,4316,957,3016,7598,2915,7457,2316,5290,748,7596,5361,6004,75,5461,1251,6820,190,4240,747,5074,4174,7684,6150,4253,7180,1085
2458,4602,1025,4480,3619,389,5312,1970,1219,376,5838,5064,3549,2031,1899,5789,6547,2370,6407,2027,4193,5872,360,220,6920,8082,7005,2820,4198,172,3680,781,2958,7968,3702,2842,2148,5907,5070,7165,2647,3943,7002,7791,5376,5510,7943,1616,6271,2628,943,7223,7818,1968,5247,6388,2904,5084,7878,6009,4970,5713,1611,1717,1382,5614,5149,907,1575,3752,4746,3184,4346,3472,559,2951,5665,6494,3063,190,3584,2611,3639,5108,6965,3336,3258,540,5585,4583,891,3265,4178,7337,1951,4279,4389,1417,6951,5774,6818
2459,4950,7502,2555,3371,3140,4038,4326,5091,7645,4683,4002,3159,1200,8002,6853,5195,6559,1202,1141,5314,530,3848,7285,2373,7253,788,6066,7514,3627,4595,7740,5942,5426,2864,7804,1581,6907,998,4273,5088,1244,5612,931,8072,5737,6856,2672,3147,96,1487,6918,4001,3371,2880,1242,5968,132,262,5266,530,6384,6979,219,1085,549,3977,5070,532,4771,1334,7469,5208,4136,360,2896,4550,7928,6131,108,5785,3575,6266,4428,5193,7789,2758,7598,6027,177,1597,4737,3502,5180,6529,3378,468,7861,7289,7993,3171
2460,5458,5935,192,7341,3399,305,2430,181,6580,5822,717,4435,4373,5748,3868,7887,7481,2086,5919,7504,534,1790,87,1991,3385,3044,6899,5144,7398,536,3503,4012,5388,6355,45,3070,2139,2418,879,1596,888,4141,142,3146,1082,5261,3559,6889,5241,3746,6923,3852,474,4963,5156,6585,7825,4277,2805,6444,3644,7499,5955,5497,5921,1791,3579,7178,3933,6070,6759,6359,3620,2185,4732,5900,5133,3661,8032,3280,2757,2987,6090,2171,4158,1801,1363,7796,757,3633,7422,7801,5838,5507,3905,5248,2317,3931,6194,2347
2461,1532,2936,4809,3663,5566,2118,5531,7307,6186,1214,4163,1869,7661,5891,7633,3484,5049,7889,316,697,5726,4916,1962,3699,5762,3007,6562,6692,6029,7346,5686,4709,7276,4313,657,4107,6035,4373,7247,965,7704,506,375,6688,1025,7591,7294,5159,4461,3690,4302,7347,4531,1060,7075,3216,7262,2301,640,6713,2825,6997,3256,6896,3310,7260,508,4549,3437,1006,5347,3442,2813,2122,4507,2132,1996,4409,1861,366,1068,6833,5876,2646,3148,3726,7573,3134,507,6011,7666,2791,5763,2631,7306,5051,6917,2422,2510,2599
2462,4157,3435,5783,6439,7883,6483,1137,3186,5834,2205,6259,1812,414,1535,7950,5156,8141,5168,6282,1208,2607,5159,3747,6786,2684,1309,4608,2135,2914,573,2739,3860,1215,1767,3845,6412,553,2986,3807,1424,3853,6098,4639,4250,2975,5816,2917,1439,3028,1811,2382,6672,1565,2585,4302,7932,8062,3266,289,5285,6905,6598,1786,6166,779,75,1628,1533,5213,1924,7748,6333,6748,5633,922,6794,2380,7733,2679,5925,4837,4121,4415,1891,2719,1440,4853,7982,7510,6370,6880,301,3434,7598,6860,3209,1166,1100,5582,3166
2463,2401,3669,6916,1891,4198,7602,5671,2183,7412,1114,3853,6764,2488,1989,6628,1152,5246,3565,740,343,7722,1905,6838,4524,7259,6255,4445,4892,3031,2250,5033,7531,1652,6243,5150,7513,4214,7582,1421,2539,1141,7017,407,210,7872,2830,1093,1562,3615,7227,4047,4284,5029,2059,3772,3424,6328,2898,3507,1585,821,7124,8095,6588,2061,5218,5364,1523,791,5517,799,5449,2426,5947,1861,5413,5425,895,880,6303,5847,6733,7869,4716,7855,4243,4016,3930,3650,2471,225,970,1150,3553,2543,7239,5139,6554,5442,6647
2464,112,2848,3931,344,7265,769,3103,463,5319,7559,1386,6462,578,1624,5770,8053,4347,2007,3624,7976,7580,4855,2825,5788,531,342,6916,5922,4326,3459,3532,124,530,7294,1972,3026,7255,3905,7748,6765,6468,553,4900,1675,3466,4919,1667,8068,3243,1314,5919,7608,5431,5760,4023,4159,4738,5646,3754,3501,4940,4775,2893,7035,6832,7630,1527,5217,6379,7559,3254,5601,5951,1112,2687,5562,1772,7513,6137,6067,6970,6229,558,5922,1517,336,2716,526,1793,6895,8074,49,2092,1415,3985,4286,743,2026,7556,450
2465,1175,2192,6072,3985,2896,6339,7072,5785,802,3786,4838,1247,1227,7079,2599,5875,7673,4188,1942,7505,788,1237,525,2893,4491,2599,1715,2075,5071,3914,2185,1016,3458,2801,7289,7062,4312,5820,1852,329,7927,740,7010,6011,6525,3481,7033,1426,7685,2718,2033,4491,983,2750,4897,7662,5573,8030,6400,6642,5215,3114,5043,2449,3042,453,3978,4332,4262,8019,1769,582,743,4051,3127,130,2587,6069,8129,4800,6772,4063,1099,7488,613,1717,939,3165,202,1208,2668,7434,4057,99,365,2486,560,998,1051,1391
